"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1"
2015,12,12,"Gonzaga","UCLA","H",66,71,NA,2
2015,12,19,"Gonzaga","Tennessee","N",86,79,NA,2
2015,12,21,"Gonzaga","Pepperdine","H",99,73,NA,2
2015,12,23,"Gonzaga","Loyola Marymount","H",85,62,NA,2
2015,12,31,"Gonzaga","Santa Clara","V",79,77,NA,2
2016,1,2,"Gonzaga","San Francisco","V",102,94,1,2
2016,1,9,"Gonzaga","Portland","H",85,74,NA,2
2016,1,14,"Gonzaga","BYU","H",68,69,NA,2
2016,1,16,"Gonzaga","San Diego","H",88,52,NA,2
2016,1,21,"Gonzaga","Saint Mary's (CA)","V",67,70,NA,2
2016,1,23,"Gonzaga","Pacific","V",71,61,NA,2
2016,1,28,"Gonzaga","Santa Clara","H",84,67,NA,2
2016,1,30,"Gonzaga","San Francisco","H",86,48,NA,2
2016,2,4,"Gonzaga","Loyola Marymount","V",92,63,NA,2
2016,2,6,"Gonzaga","Pepperdine","V",69,66,NA,2
2016,2,11,"Gonzaga","Portland","V",92,66,NA,2
2016,2,13,"Gonzaga","SMU","V",60,69,NA,2
2016,2,18,"Gonzaga","Pacific","H",90,68,NA,2
2016,2,20,"Gonzaga","Saint Mary's (CA)","H",58,63,NA,2
2016,2,25,"Gonzaga","San Diego","V",82,60,NA,2
2016,2,27,"Gonzaga","BYU","V",71,68,NA,2
2016,3,5,"Gonzaga","Portland","N",92,67,NA,2
2016,3,7,"Gonzaga","BYU","N",88,84,NA,2
2016,3,8,"Gonzaga","Saint Mary's (CA)","N",85,75,NA,2
2016,3,17,"Gonzaga","Seton Hall","N",68,52,NA,2
2016,3,19,"Gonzaga","Utah","N",82,59,NA,2
2016,3,25,"Gonzaga","Syracuse","N",60,63,NA,2
2015,11,13,"Grambling","East Carolina","V",53,61,NA,2
2015,11,17,"Grambling","Ohio St.","V",55,82,NA,2
2015,11,19,"Grambling","Memphis","V",65,83,NA,2
2015,11,21,"Grambling","Louisiana Tech","H",67,86,NA,2
2015,11,25,"Grambling","UT Arlington","V",40,73,NA,2
2015,12,2,"Grambling","Marquette","V",49,95,NA,2
2015,12,12,"Grambling","Tennessee St.","N",52,64,NA,2
2015,12,17,"Grambling","N.C. A&T","V",47,61,NA,2
2015,12,19,"Grambling","Virginia Tech","V",52,87,NA,2
2016,1,2,"Grambling","Alabama A&M","H",81,78,1,2
2016,1,4,"Grambling","Alabama St.","H",84,81,1,2
2016,1,9,"Grambling","Southern U.","V",61,66,NA,2
2016,1,11,"Grambling","Alcorn","V",53,69,NA,2
2016,1,16,"Grambling","Prairie View","H",66,63,NA,2
2016,1,18,"Grambling","Texas Southern","H",54,69,NA,2
2016,1,23,"Grambling","Jackson St.","V",45,60,NA,2
2016,1,30,"Grambling","Ark.-Pine Bluff","V",59,63,NA,2
2016,2,1,"Grambling","Mississippi Val.","V",59,72,NA,2
2016,2,6,"Grambling","Southern U.","H",66,79,NA,2
2016,2,8,"Grambling","Alcorn","H",63,66,NA,2
2016,2,13,"Grambling","Prairie View","V",56,60,NA,2
2016,2,15,"Grambling","Texas Southern","V",72,79,NA,2
2016,2,20,"Grambling","Jackson St.","H",58,61,NA,2
2016,2,27,"Grambling","Ark.-Pine Bluff","H",51,53,NA,2
2016,2,29,"Grambling","Mississippi Val.","H",57,58,NA,2
2016,3,3,"Grambling","Alabama A&M","V",65,58,NA,2
2016,3,5,"Grambling","Alabama St.","V",58,59,NA,2
2016,3,8,"Grambling","Mississippi Val.","N",73,87,NA,2
2015,11,13,"Grand Canyon","Portland St.","H",82,72,NA,2
2015,11,19,"Grand Canyon","Alcorn","H",79,46,NA,2
2015,11,23,"Grand Canyon","Mississippi Val.","H",94,60,NA,2
2015,11,30,"Grand Canyon","Hampton","H",63,51,NA,2
2015,12,3,"Grand Canyon","Central Mich.","H",75,72,NA,2
2015,12,5,"Grand Canyon","Louisville","V",63,111,NA,2
2015,12,8,"Grand Canyon","Southern U.","H",70,56,NA,2
2015,12,13,"Grand Canyon","Omaha","H",104,108,1,2
2015,12,15,"Grand Canyon","Delaware St.","H",88,59,NA,2
2015,12,18,"Grand Canyon","San Diego St.","V",52,45,NA,2
2015,12,21,"Grand Canyon","Houston","N",78,69,NA,2
2015,12,22,"Grand Canyon","Marshall","N",85,81,NA,2
2015,12,28,"Grand Canyon","SIUE","V",86,75,NA,2
2016,1,3,"Grand Canyon","Bethune-Cookman","H",74,53,NA,2
2016,1,7,"Grand Canyon","UTRGV","H",83,63,NA,2
2016,1,9,"Grand Canyon","New Mexico St.","H",79,75,NA,2
2016,1,16,"Grand Canyon","Utah Valley","H",99,88,NA,2
2016,1,21,"Grand Canyon","Chicago St.","V",90,65,NA,2
2016,1,23,"Grand Canyon","UMKC","V",85,78,NA,2
2016,1,28,"Grand Canyon","CSU Bakersfield","H",70,64,NA,2
2016,1,30,"Grand Canyon","Seattle U","H",57,59,NA,2
2016,2,4,"Grand Canyon","New Mexico St.","V",50,70,NA,2
2016,2,6,"Grand Canyon","UTRGV","V",64,58,NA,2
2016,2,12,"Grand Canyon","Seattle U","V",71,60,NA,2
2016,2,18,"Grand Canyon","UMKC","H",78,66,NA,2
2016,2,20,"Grand Canyon","Chicago St.","H",67,52,NA,2
2016,2,27,"Grand Canyon","CSU Bakersfield","V",62,77,NA,2
2016,3,1,"Grand Canyon","Saint Mary's (CA)","V",64,73,NA,2
2016,3,5,"Grand Canyon","Utah Valley","V",86,79,NA,2
2016,3,14,"Grand Canyon","South Carolina St.","H",78,74,NA,2
2016,3,17,"Grand Canyon","Jackson St.","H",64,54,NA,2
2016,3,23,"Grand Canyon","Coastal Caro.","V",58,60,NA,2
2015,11,13,"Green Bay","Stanford","V",89,93,1,2
2015,11,17,"Green Bay","ETSU","V",90,103,NA,2
2015,11,19,"Green Bay","Georgia Tech","V",77,107,NA,2
2015,11,24,"Green Bay","Akron","H",66,63,NA,2
2015,11,28,"Green Bay","Eastern Ill.","V",81,72,NA,2
2015,11,30,"Green Bay","SIUE","V",87,69,NA,2
2015,12,6,"Green Bay","Toledo","H",69,71,NA,2
2015,12,15,"Green Bay","Pacific","H",93,88,NA,2
2015,12,23,"Green Bay","Wisconsin","V",79,84,NA,2
2015,12,28,"Green Bay","Morehead St.","V",78,72,NA,2
2016,1,2,"Green Bay","Northern Ky.","H",86,70,NA,2
2016,1,4,"Green Bay","Wright St.","H",76,68,NA,2
2016,1,7,"Green Bay","Cleveland St.","V",87,67,NA,2
2016,1,9,"Green Bay","Youngstown St.","V",93,103,NA,2
2016,1,14,"Green Bay","Ill.-Chicago","V",78,76,NA,2
2016,1,16,"Green Bay","Valparaiso","V",70,85,NA,2
2016,1,19,"Green Bay","Chicago St.","V",99,66,NA,2
2016,1,23,"Green Bay","Oakland","H",95,111,NA,2
2016,1,25,"Green Bay","Detroit Mercy","H",115,108,1,2
2016,1,29,"Green Bay","Milwaukee","V",94,95,NA,2
2016,2,4,"Green Bay","Northern Ky.","V",85,78,NA,2
2016,2,6,"Green Bay","Wright St.","V",60,79,NA,2
2016,2,11,"Green Bay","Detroit Mercy","V",86,85,NA,2
2016,2,13,"Green Bay","Oakland","V",93,111,NA,2
2016,2,15,"Green Bay","Milwaukee","H",70,68,NA,2
2016,2,20,"Green Bay","Youngstown St.","H",107,90,NA,2
2016,2,22,"Green Bay","Cleveland St.","H",78,61,NA,2
2016,2,26,"Green Bay","Ill.-Chicago","H",85,69,NA,2
2016,2,28,"Green Bay","Valparaiso","H",68,70,NA,2
2016,3,5,"Green Bay","Cleveland St.","N",65,53,NA,2
2016,3,6,"Green Bay","Milwaukee","N",70,61,NA,2
2016,3,7,"Green Bay","Valparaiso","N",99,92,1,2
2016,3,8,"Green Bay","Wright St.","N",78,69,NA,2
2016,3,18,"Green Bay","Texas A&M","N",65,92,NA,2
2015,11,14,"Hampton","Winthrop","V",95,102,NA,2
2015,11,17,"Hampton","American","V",61,48,NA,2
2015,11,20,"Hampton","Appalachian St.","H",82,61,NA,2
2015,11,25,"Hampton","William & Mary","V",67,86,NA,2
2015,11,30,"Hampton","Grand Canyon","V",51,63,NA,2
2015,12,2,"Hampton","Northern Ariz.","V",98,94,2,2
2015,12,5,"Hampton","Coppin St.","V",74,71,1,2
2015,12,17,"Hampton","SMU","V",72,105,NA,2
2015,12,19,"Hampton","Colorado","V",53,95,NA,2
2015,12,22,"Hampton","Nicholls St.","N",81,84,NA,2
2015,12,23,"Hampton","La.-Monroe","N",75,64,NA,2
2016,1,3,"Hampton","Princeton","H",59,89,NA,2
2016,1,6,"Hampton","Morgan St.","V",83,80,1,2
2016,1,9,"Hampton","Bethune-Cookman","H",75,70,NA,2
2016,1,11,"Hampton","Florida A&M","H",71,65,1,2
2016,1,16,"Hampton","N.C. A&T","V",79,62,NA,2
2016,1,18,"Hampton","N.C. Central","V",80,79,NA,2
2016,1,23,"Hampton","Savannah St.","H",75,52,NA,2
2016,1,25,"Hampton","South Carolina St.","H",62,67,NA,2
2016,1,30,"Hampton","Norfolk St.","H",86,76,NA,2
2016,2,6,"Hampton","UMES","V",70,73,NA,2
2016,2,8,"Hampton","Howard","V",68,65,NA,2
2016,2,15,"Hampton","Morgan St.","H",87,79,NA,2
2016,2,22,"Hampton","Delaware St.","V",82,72,NA,2
2016,2,27,"Hampton","Howard","H",68,67,NA,2
2016,2,29,"Hampton","Delaware St.","H",79,65,NA,2
2016,3,3,"Hampton","Norfolk St.","V",63,83,NA,2
2016,3,9,"Hampton","Morgan St.","N",83,81,NA,2
2016,3,11,"Hampton","Savannah St.","N",89,55,NA,2
2016,3,12,"Hampton","South Carolina St.","N",81,69,NA,2
2016,3,17,"Hampton","Virginia","N",45,81,NA,2
2015,11,13,"Hartford","Central Conn. St.","V",92,83,2,2
2015,11,15,"Hartford","Saint Louis","V",68,85,NA,2
2015,11,17,"Hartford","Louisville","V",52,87,NA,2
2015,11,19,"Hartford","Saint Peter's","V",67,66,NA,2
2015,11,24,"Hartford","Niagara","H",77,73,NA,2
2015,11,27,"Hartford","North Florida","H",60,81,NA,2
2015,11,29,"Hartford","St. Francis Brooklyn","H",67,74,NA,2
2015,12,2,"Hartford","Providence","V",66,89,NA,2
2015,12,5,"Hartford","Dartmouth","V",65,74,NA,2
2015,12,9,"Hartford","Quinnipiac","H",66,68,NA,2
2015,12,12,"Hartford","Holy Cross","H",68,90,NA,2
2015,12,14,"Hartford","Sacred Heart","H",80,71,NA,2
2015,12,30,"Hartford","Rider","V",80,82,2,2
2016,1,2,"Hartford","Yale","H",53,88,NA,2
2016,1,6,"Hartford","UMass Lowell","V",76,80,NA,2
2016,1,13,"Hartford","Binghamton","V",76,72,NA,2
2016,1,16,"Hartford","Vermont","H",68,83,NA,2
2016,1,18,"Hartford","Stony Brook","H",43,77,NA,2
2016,1,21,"Hartford","UMBC","V",98,87,NA,2
2016,1,24,"Hartford","New Hampshire","V",71,84,NA,2
2016,1,27,"Hartford","Maine","H",100,105,1,2
2016,1,30,"Hartford","Albany (NY)","H",60,86,NA,2
2016,2,3,"Hartford","UMass Lowell","H",83,85,NA,2
2016,2,8,"Hartford","Stony Brook","V",72,85,NA,2
2016,2,11,"Hartford","Binghamton","H",54,68,NA,2
2016,2,14,"Hartford","Vermont","V",81,92,NA,2
2016,2,17,"Hartford","UMBC","H",88,65,NA,2
2016,2,20,"Hartford","New Hampshire","H",63,74,NA,2
2016,2,24,"Hartford","Maine","V",82,74,NA,2
2016,2,27,"Hartford","Albany (NY)","V",59,75,NA,2
2016,3,2,"Hartford","Albany (NY)","V",68,59,NA,2
2016,3,7,"Hartford","Stony Brook","V",64,80,NA,2
2015,11,14,"Harvard","Providence","V",64,76,NA,2
2015,11,17,"Harvard","Massachusetts","H",63,69,NA,2
2015,11,22,"Harvard","Boston College","V",56,69,NA,2
2015,11,25,"Harvard","Bryant","H",80,45,NA,2
2015,11,29,"Harvard","Holy Cross","V",49,50,NA,2
2015,12,2,"Harvard","Northeastern","V",71,80,NA,2
2015,12,5,"Harvard","Kansas","V",69,75,NA,2
2015,12,8,"Harvard","Boston U.","V",75,69,NA,2
2015,12,22,"Harvard","BYU","N",85,82,1,2
2015,12,23,"Harvard","Auburn","N",69,51,NA,2
2015,12,25,"Harvard","Oklahoma","N",71,83,NA,2
2015,12,31,"Harvard","Wofford","H",77,57,NA,2
2016,1,3,"Harvard","Vermont","H",62,65,NA,2
2016,1,9,"Harvard","Dartmouth","H",77,70,NA,2
2016,1,16,"Harvard","Howard","V",69,61,NA,2
2016,1,23,"Harvard","Dartmouth","V",50,63,NA,2
2016,1,29,"Harvard","Cornell","H",65,77,NA,2
2016,1,30,"Harvard","Columbia","H",54,55,NA,2
2016,2,5,"Harvard","Princeton","V",62,83,NA,2
2016,2,6,"Harvard","Penn","V",57,67,NA,2
2016,2,12,"Harvard","Brown","H",79,73,NA,2
2016,2,13,"Harvard","Yale","H",55,67,NA,2
2016,2,19,"Harvard","Columbia","V",76,90,NA,2
2016,2,20,"Harvard","Cornell","V",76,74,NA,2
2016,2,26,"Harvard","Yale","V",50,59,NA,2
2016,2,27,"Harvard","Brown","V",61,52,NA,2
2016,3,4,"Harvard","Princeton","H",73,71,NA,2
2016,3,5,"Harvard","Penn","H",74,56,NA,2
2015,11,13,"Hawaii","Montana St.","H",87,76,NA,2
2015,11,15,"Hawaii","Coastal Caro.","H",74,63,NA,2
2015,11,16,"Hawaii","Nevada","H",76,75,NA,2
2015,11,22,"Hawaii","Nicholls St.","H",99,74,NA,2
2015,11,28,"Hawaii","Texas Tech","V",74,82,NA,2
2015,12,2,"Hawaii","Ark.-Pine Bluff","H",75,47,NA,2
2015,12,22,"Hawaii","UNI","H",68,52,NA,2
2015,12,23,"Hawaii","Oklahoma","H",81,84,NA,2
2015,12,25,"Hawaii","Auburn","H",79,67,NA,2
2015,12,29,"Hawaii","Mississippi Val.","H",77,48,NA,2
2016,1,2,"Hawaii","Howard","H",94,59,NA,2
2016,1,6,"Hawaii","Cal Poly","H",86,73,NA,2
2016,1,9,"Hawaii","UC Santa Barbara","H",65,57,NA,2
2016,1,14,"Hawaii","UC Riverside","V",80,71,NA,2
2016,1,16,"Hawaii","Cal St. Fullerton","V",86,79,1,2
2016,1,23,"Hawaii","UC Davis","H",78,62,NA,2
2016,1,30,"Hawaii","Long Beach St.","H",64,78,NA,2
2016,2,4,"Hawaii","UC Santa Barbara","V",76,64,NA,2
2016,2,6,"Hawaii","Cal Poly","V",75,60,NA,2
2016,2,11,"Hawaii","UC Irvine","H",74,52,NA,2
2016,2,13,"Hawaii","Cal St. Fullerton","H",76,59,NA,2
2016,2,18,"Hawaii","CSUN","V",69,63,NA,2
2016,2,20,"Hawaii","UC Irvine","V",75,71,NA,2
2016,2,25,"Hawaii","UC Riverside","H",71,77,NA,2
2016,2,27,"Hawaii","CSUN","H",89,78,NA,2
2016,3,3,"Hawaii","UC Davis","V",67,65,NA,2
2016,3,5,"Hawaii","Long Beach St.","V",72,74,NA,2
2016,3,10,"Hawaii","Cal St. Fullerton","N",75,44,NA,2
2016,3,11,"Hawaii","UC Santa Barbara","N",88,76,NA,2
2016,3,12,"Hawaii","Long Beach St.","N",64,60,NA,2
2016,3,18,"Hawaii","California","N",77,66,NA,2
2016,3,20,"Hawaii","Maryland","N",60,73,NA,2
2015,11,13,"High Point","Texas Tech","V",73,77,NA,2
2015,11,18,"High Point","Drexel","V",75,66,NA,2
2015,11,21,"High Point","Western Caro.","H",75,69,NA,2
2015,11,25,"High Point","Georgia","V",46,49,NA,2
2015,11,28,"High Point","Morgan St.","H",82,72,NA,2
2015,12,2,"High Point","Longwood","H",90,66,NA,2
2015,12,5,"High Point","Gardner-Webb","V",66,64,NA,2
2015,12,9,"High Point","UNCG","H",90,72,NA,2
2015,12,16,"High Point","North Carolina St.","V",73,76,NA,2
2015,12,21,"High Point","William & Mary","V",75,78,1,2
2015,12,31,"High Point","Radford","H",77,60,NA,2
2016,1,2,"High Point","Charleston So.","V",78,73,NA,2
2016,1,9,"High Point","Presbyterian","H",82,66,NA,2
2016,1,14,"High Point","Winthrop","V",66,86,NA,2
2016,1,16,"High Point","Coastal Caro.","H",68,71,NA,2
2016,1,20,"High Point","UNC Asheville","H",73,69,NA,2
2016,1,23,"High Point","Liberty","V",67,69,NA,2
2016,1,27,"High Point","Campbell","V",73,63,NA,2
2016,2,3,"High Point","Gardner-Webb","H",74,79,NA,2
2016,2,6,"High Point","Liberty","H",76,80,NA,2
2016,2,11,"High Point","Coastal Caro.","V",68,67,NA,2
2016,2,13,"High Point","Charleston So.","H",72,50,NA,2
2016,2,18,"High Point","Longwood","V",88,80,NA,2
2016,2,20,"High Point","Radford","V",75,72,1,2
2016,2,25,"High Point","Winthrop","H",87,85,NA,2
2016,2,27,"High Point","Presbyterian","V",80,60,NA,2
2016,3,4,"High Point","Longwood","N",89,78,NA,2
2016,3,5,"High Point","UNC Asheville","N",69,80,NA,2
2016,3,15,"High Point","South Carolina","V",66,88,NA,2
2015,11,13,"Hofstra","Canisius","H",96,85,NA,2
2015,11,20,"Hofstra","Florida St.","N",82,77,NA,2
2015,11,22,"Hofstra","South Carolina","N",84,94,NA,2
2015,11,23,"Hofstra","Indiana St.","N",66,67,NA,2
2015,11,28,"Hofstra","St. Bonaventure","V",89,83,NA,2
2015,12,2,"Hofstra","La Salle","V",84,80,NA,2
2015,12,6,"Hofstra","Appalachian St.","N",86,80,NA,2
2015,12,9,"Hofstra","Siena","V",68,81,NA,2
2015,12,20,"Hofstra","Stony Brook","V",68,71,NA,2
2015,12,22,"Hofstra","Fla. Atlantic","H",68,54,NA,2
2015,12,28,"Hofstra","Sacred Heart","H",80,73,NA,2
2015,12,31,"Hofstra","Delaware","H",90,80,NA,2
2016,1,2,"Hofstra","Towson","V",90,58,NA,2
2016,1,7,"Hofstra","Col. of Charleston","V",61,72,NA,2
2016,1,9,"Hofstra","Elon","V",80,76,NA,2
2016,1,14,"Hofstra","Drexel","H",69,61,NA,2
2016,1,16,"Hofstra","James Madison","H",82,86,1,2
2016,1,21,"Hofstra","Northeastern","V",96,92,3,2
2016,1,24,"Hofstra","William & Mary","H",91,63,NA,2
2016,1,28,"Hofstra","Elon","H",66,64,NA,2
2016,1,30,"Hofstra","Drexel","V",70,64,NA,2
2016,2,4,"Hofstra","UNCW","H",67,70,NA,2
2016,2,7,"Hofstra","James Madison","V",95,98,1,2
2016,2,11,"Hofstra","William & Mary","V",86,80,NA,2
2016,2,13,"Hofstra","Delaware","V",77,66,NA,2
2016,2,18,"Hofstra","Towson","H",84,82,NA,2
2016,2,21,"Hofstra","Northeastern","H",65,60,NA,2
2016,2,25,"Hofstra","UNCW","V",70,69,NA,2
2016,2,27,"Hofstra","Col. of Charleston","H",72,63,NA,2
2016,3,5,"Hofstra","Drexel","N",80,67,NA,2
2016,3,6,"Hofstra","William & Mary","N",70,67,NA,2
2016,3,7,"Hofstra","UNCW","N",73,80,1,2
2016,3,16,"Hofstra","George Washington","V",80,82,NA,2
2015,11,13,"Holy Cross","Marist","V",67,64,NA,2
2015,11,16,"Holy Cross","Brown","V",55,71,NA,2
2015,11,19,"Holy Cross","New Hampshire","H",69,73,NA,2
2015,11,22,"Holy Cross","Quinnipiac","V",56,62,NA,2
2015,11,25,"Holy Cross","Sacred Heart","H",69,60,NA,2
2015,11,29,"Holy Cross","Harvard","H",50,49,NA,2
2015,12,2,"Holy Cross","Rhode Island","V",56,74,NA,2
2015,12,5,"Holy Cross","Albany (NY)","H",84,88,1,2
2015,12,9,"Holy Cross","Kansas","V",59,92,NA,2
2015,12,12,"Holy Cross","Hartford","V",90,68,NA,2
2015,12,21,"Holy Cross","Maine","H",76,75,NA,2
2015,12,30,"Holy Cross","Boston U.","H",80,64,NA,2
2016,1,2,"Holy Cross","Navy","V",60,65,NA,2
2016,1,6,"Holy Cross","Colgate","H",65,63,NA,2
2016,1,9,"Holy Cross","Bucknell","V",71,98,NA,2
2016,1,13,"Holy Cross","Lafayette","V",52,65,NA,2
2016,1,16,"Holy Cross","Lehigh","H",66,87,NA,2
2016,1,20,"Holy Cross","Army West Point","H",69,65,NA,2
2016,1,24,"Holy Cross","Colgate","V",61,76,NA,2
2016,1,27,"Holy Cross","Loyola Maryland","H",54,71,NA,2
2016,1,30,"Holy Cross","Navy","H",87,80,1,2
2016,2,1,"Holy Cross","American","V",45,58,NA,2
2016,2,6,"Holy Cross","Bucknell","H",52,77,NA,2
2016,2,10,"Holy Cross","Lafayette","H",67,53,NA,2
2016,2,15,"Holy Cross","Lehigh","V",59,64,NA,2
2016,2,17,"Holy Cross","Army West Point","V",68,72,NA,2
2016,2,21,"Holy Cross","American","H",70,71,1,2
2016,2,24,"Holy Cross","Loyola Maryland","V",63,78,NA,2
2016,2,27,"Holy Cross","Boston U.","V",68,83,NA,2
2016,3,1,"Holy Cross","Loyola Maryland","V",72,67,NA,2
2016,3,3,"Holy Cross","Bucknell","V",77,72,2,2
2016,3,6,"Holy Cross","Army West Point","V",60,38,NA,2
2016,3,9,"Holy Cross","Lehigh","V",59,56,NA,2
2016,3,16,"Holy Cross","Southern U.","N",59,55,NA,2
2016,3,18,"Holy Cross","Oregon","N",52,91,NA,2
2015,11,18,"Houston","Prairie View","H",110,69,NA,2
2015,11,21,"Houston","Florida A&M","H",97,52,NA,2
2015,11,28,"Houston","La.-Monroe","H",76,64,NA,2
2015,11,30,"Houston","UTRGV","H",78,65,NA,2
2015,12,2,"Houston","Murray St.","H",93,78,NA,2
2015,12,8,"Houston","Rhode Island","V",57,67,NA,2
2015,12,13,"Houston","LSU","H",105,98,1,2
2015,12,16,"Houston","N.C. Central","H",73,65,NA,2
2015,12,19,"Houston","Eastern Ill.","H",81,65,NA,2
2015,12,21,"Houston","Grand Canyon","N",69,78,NA,2
2015,12,22,"Houston","Wyoming","N",94,89,2,2
2015,12,28,"Houston","Nicholls St.","H",76,49,NA,2
2015,12,30,"Houston","South Fla.","V",73,67,NA,2
2016,1,2,"Houston","Temple","V",77,50,NA,2
2016,1,5,"Houston","Tulane","H",63,45,NA,2
2016,1,13,"Houston","Cincinnati","V",59,70,NA,2
2016,1,17,"Houston","UConn","H",57,69,NA,2
2016,1,19,"Houston","SMU","V",73,77,NA,2
2016,1,23,"Houston","South Fla.","H",62,71,NA,2
2016,1,27,"Houston","Tulsa","H",81,66,NA,2
2016,1,30,"Houston","East Carolina","V",97,93,2,2
2016,2,1,"Houston","SMU","H",71,68,NA,2
2016,2,7,"Houston","Tulsa","V",63,77,NA,2
2016,2,10,"Houston","Memphis","H",98,90,NA,2
2016,2,13,"Houston","UCF","H",82,58,NA,2
2016,2,17,"Houston","Tulane","V",82,69,NA,2
2016,2,21,"Houston","Temple","H",66,69,NA,2
2016,2,24,"Houston","UCF","V",88,61,NA,2
2016,2,28,"Houston","UConn","V",75,68,NA,2
2016,3,3,"Houston","Cincinnati","H",69,56,NA,2
2016,3,11,"Houston","Tulane","N",69,72,NA,2
2016,3,16,"Houston","Georgia Tech","V",62,81,NA,2
2015,11,13,"Houston Baptist","New Mexico St.","V",69,91,NA,2
2015,11,19,"Houston Baptist","TCU","V",63,90,NA,2
2015,11,21,"Houston Baptist","Illinois St.","V",56,72,NA,2
2015,11,24,"Houston Baptist","South Dakota St.","N",68,92,NA,2
2015,11,25,"Houston Baptist","Rider","N",56,67,NA,2
2015,12,2,"Houston Baptist","Rice","H",77,73,NA,2
2015,12,5,"Houston Baptist","Michigan","V",57,82,NA,2
2015,12,15,"Houston Baptist","UC Riverside","H",72,59,NA,2
2015,12,19,"Houston Baptist","Arizona St.","V",79,98,NA,2
2016,1,2,"Houston Baptist","Northwestern St.","V",99,73,NA,2
2016,1,5,"Houston Baptist","McNeese","H",82,73,NA,2
2016,1,9,"Houston Baptist","Southeastern La.","H",77,58,NA,2
2016,1,13,"Houston Baptist","Nicholls St.","H",78,69,NA,2
2016,1,16,"Houston Baptist","New Orleans","V",73,69,NA,2
2016,1,19,"Houston Baptist","Central Ark.","V",72,61,NA,2
2016,1,23,"Houston Baptist","Lamar University","V",92,79,NA,2
2016,1,30,"Houston Baptist","Sam Houston St.","H",70,69,NA,2
2016,2,2,"Houston Baptist","Abilene Christian","V",72,79,NA,2
2016,2,6,"Houston Baptist","SFA","H",66,72,NA,2
2016,2,8,"Houston Baptist","A&M-Corpus Chris","V",76,83,NA,2
2016,2,13,"Houston Baptist","Sam Houston St.","V",68,80,NA,2
2016,2,15,"Houston Baptist","Lamar University","H",79,78,NA,2
2016,2,18,"Houston Baptist","Abilene Christian","H",73,71,NA,2
2016,2,22,"Houston Baptist","Incarnate Word","H",91,97,NA,2
2016,2,27,"Houston Baptist","SFA","V",54,82,NA,2
2016,3,3,"Houston Baptist","A&M-Corpus Chris","H",71,81,NA,2
2016,3,5,"Houston Baptist","Incarnate Word","V",86,97,NA,2
2016,3,10,"Houston Baptist","Southeastern La.","N",73,68,NA,2
2016,3,11,"Houston Baptist","SFA","N",68,104,NA,2
2016,3,16,"Houston Baptist","UNCG","V",65,69,NA,2
2015,11,14,"Howard","Massachusetts","V",79,85,NA,2
2015,11,15,"Howard","Rutgers","V",70,82,NA,2
2015,11,23,"Howard","Texas Southern","N",87,81,NA,2
2015,11,25,"Howard","Central Ark.","N",73,54,NA,2
2015,11,28,"Howard","William & Mary","H",79,77,NA,2
2015,12,5,"Howard","N.C. A&T","V",63,66,NA,2
2015,12,7,"Howard","N.C. Central","V",71,69,NA,2
2015,12,9,"Howard","Purdue","V",55,93,NA,2
2015,12,12,"Howard","Radford","H",91,92,2,2
2015,12,19,"Howard","UMBC","H",103,93,NA,2
2015,12,22,"Howard","Central Mich.","V",52,72,NA,2
2015,12,28,"Howard","Columbia","V",59,72,NA,2
2016,1,2,"Howard","Hawaii","V",59,94,NA,2
2016,1,6,"Howard","Cornell","H",81,84,NA,2
2016,1,9,"Howard","Coppin St.","H",72,63,NA,2
2016,1,11,"Howard","Delaware St.","V",71,67,NA,2
2016,1,16,"Howard","Harvard","H",61,69,NA,2
2016,1,26,"Howard","Bethune-Cookman","H",70,68,NA,2
2016,1,30,"Howard","Morgan St.","V",63,83,NA,2
2016,2,1,"Howard","UMES","V",67,85,NA,2
2016,2,6,"Howard","Norfolk St.","H",92,99,2,2
2016,2,8,"Howard","Hampton","H",65,68,NA,2
2016,2,13,"Howard","Coppin St.","V",66,90,NA,2
2016,2,16,"Howard","UMES","H",77,74,NA,2
2016,2,20,"Howard","Savannah St.","H",56,66,NA,2
2016,2,22,"Howard","South Carolina St.","H",63,71,NA,2
2016,2,24,"Howard","Florida A&M","H",63,53,NA,2
2016,2,27,"Howard","Hampton","V",67,68,NA,2
2016,2,29,"Howard","Norfolk St.","V",66,84,NA,2
2016,3,8,"Howard","N.C. Central","N",66,68,NA,2
2015,11,13,"IUPUI","Indiana St.","V",72,70,NA,2
2015,11,16,"IUPUI","Marquette","V",71,75,1,2
2015,11,18,"IUPUI","North Carolina St.","V",56,79,NA,2
2015,11,23,"IUPUI","Kennesaw St.","V",63,71,NA,2
2015,11,24,"IUPUI","South Ala.","N",68,78,NA,2
2015,11,27,"IUPUI","Georgia St.","V",72,78,1,2
2015,12,1,"IUPUI","Ball St.","V",58,61,NA,2
2015,12,5,"IUPUI","Miami (OH)","H",78,64,NA,2
2015,12,7,"IUPUI","Purdue","V",53,80,NA,2
2015,12,10,"IUPUI","Missouri St.","V",74,88,NA,2
2015,12,12,"IUPUI","Creighton","V",65,90,NA,2
2015,12,19,"IUPUI","Southern Utah","H",82,68,NA,2
2015,12,22,"IUPUI","Memphis","V",48,84,NA,2
2015,12,28,"IUPUI","Butler","V",54,92,NA,2
2016,1,1,"IUPUI","South Dakota","V",77,66,NA,2
