"date","team","opponent","location","team_score","opp_score","score_diff","game_id","opp_game_id","team_conf","opp_conf","year","month","day","season_id","D1","OT","weights","pred_score_diff","wins"
2017-11-22,"UAB","Iowa","N",85,95,-10,5,6,NA,NA,2017,11,22,"2018-19",2,NA,1,-2.3,0
2017-11-30,"UAB","Memphis","H",71,56,15,6,5,NA,NA,2017,11,30,"2018-19",2,NA,1,7.5,1
2017-12-05,"UAB","Troy","V",90,78,12,7,8,NA,NA,2017,12,5,"2018-19",2,NA,1,1.7,1
2017-12-09,"UAB","Auburn","V",80,85,-5,8,9,NA,NA,2017,12,9,"2018-19",2,NA,1,-13.4,0
2017-12-16,"UAB","Alabama A&M","H",90,58,32,9,11,NA,NA,2017,12,16,"2018-19",2,NA,1,29.8,1
2017-12-20,"UAB","New Orleans","H",74,67,7,10,8,NA,NA,2017,12,20,"2018-19",2,NA,1,14.9,1
2017-12-23,"UAB","Mississippi Val.","H",74,57,17,11,13,NA,NA,2017,12,23,"2018-19",2,NA,1,26.7,1
2017-12-30,"UAB","Middle Tenn.","H",60,63,-3,12,12,NA,NA,2017,12,30,"2018-19",2,NA,1,-2.3,0
2018-01-04,"UAB","Fla. Atlantic","V",75,44,31,13,11,NA,NA,2018,1,4,"2018-19",2,NA,1,6.4,1
2018-01-06,"UAB","FIU","V",75,64,11,14,13,NA,NA,2018,1,6,"2018-19",2,NA,1,5.7,1
2018-01-11,"UAB","Southern Miss.","H",86,75,11,15,14,NA,NA,2018,1,11,"2018-19",2,NA,1,11.9,1
2018-01-13,"UAB","Louisiana Tech","H",74,62,12,16,17,NA,NA,2018,1,13,"2018-19",2,NA,1,6.8,1
2018-01-18,"UAB","Western Ky.","V",69,77,-8,17,18,NA,NA,2018,1,18,"2018-19",2,NA,1,-9.5,0
2018-01-20,"UAB","Marshall","V",78,86,-8,18,19,NA,NA,2018,1,20,"2018-19",2,1,1,-2.8,0
2018-01-25,"UAB","UTEP","H",85,78,7,19,19,NA,NA,2018,1,25,"2018-19",2,NA,1,13.8,1
2018-01-27,"UAB","UTSA","H",70,82,-12,20,19,NA,NA,2018,1,27,"2018-19",2,NA,1,9,0
2018-02-01,"UAB","Charlotte","V",76,64,12,21,19,NA,NA,2018,2,1,"2018-19",2,NA,1,11.5,1
2018-02-03,"UAB","Old Dominion","V",60,65,-5,22,22,NA,NA,2018,2,3,"2018-19",2,NA,1,-8,0
2018-02-08,"UAB","North Texas","H",60,67,-7,23,22,NA,NA,2018,2,8,"2018-19",2,NA,1,7.1,0
2018-02-10,"UAB","Rice","H",61,56,5,24,23,NA,NA,2018,2,10,"2018-19",2,NA,1,16.4,1
2018-02-15,"UAB","Louisiana Tech","V",60,73,-13,25,25,NA,NA,2018,2,15,"2018-19",2,NA,1,0.1,0
2018-02-17,"UAB","Southern Miss.","V",87,69,18,26,24,NA,NA,2018,2,17,"2018-19",2,NA,1,5.2,1
2018-02-24,"UAB","Middle Tenn.","V",54,79,-25,27,27,NA,NA,2018,2,24,"2018-19",2,NA,1,-9,0
2018-03-01,"UAB","Marshall","H",91,77,14,28,29,NA,NA,2018,3,1,"2018-19",2,NA,1,3.9,1
2018-03-03,"UAB","Western Ky.","H",101,73,28,29,30,NA,NA,2018,3,3,"2018-19",2,NA,1,-2.8,1
2018-03-07,"UAB","Fla. Atlantic","N",83,72,11,30,28,NA,NA,2018,3,7,"2018-19",2,NA,1,9.7,1
2018-03-08,"UAB","Western Ky.","N",70,98,-28,31,31,NA,NA,2018,3,8,"2018-19",2,NA,1,-6.2,0
2017-11-13,"UC Davis","Northern Colo.","V",72,59,13,1,2,NA,NA,2017,11,13,"2018-19",2,NA,1,-5.8,1
2017-11-15,"UC Davis","Pacific","V",62,58,4,2,2,NA,NA,2017,11,15,"2018-19",2,NA,1,-0.5,1
2017-11-18,"UC Davis","Utah Valley","V",71,80,-9,3,4,NA,NA,2017,11,18,"2018-19",2,NA,1,-7,0
2017-11-21,"UC Davis","Sacramento St.","N",64,47,17,4,3,NA,NA,2017,11,21,"2018-19",2,NA,1,10.1,1
2017-11-26,"UC Davis","Washington","V",70,77,-7,5,6,NA,NA,2017,11,26,"2018-19",2,NA,1,-7.3,0
2017-11-29,"UC Davis","Northern Colo.","H",56,51,5,6,7,NA,NA,2017,11,29,"2018-19",2,NA,1,0.9,1
2017-12-02,"UC Davis","Washington St.","V",81,67,14,7,7,NA,NA,2017,12,2,"2018-19",2,NA,1,-0.7,1
2017-12-06,"UC Davis","Pacific","H",71,67,4,8,9,NA,NA,2017,12,6,"2018-19",2,NA,1,6.2,1
2017-12-15,"UC Davis","San Francisco","V",61,74,-13,9,8,NA,NA,2017,12,15,"2018-19",2,NA,1,-2,0
2017-12-19,"UC Davis","Nevada","V",73,88,-15,10,12,NA,NA,2017,12,19,"2018-19",2,NA,1,-15.2,0
2017-12-22,"UC Davis","Lamar University","N",77,68,9,11,8,NA,NA,2017,12,22,"2018-19",2,NA,1,5.3,1
2017-12-23,"UC Davis","Radford","N",62,72,-10,12,11,NA,NA,2017,12,23,"2018-19",2,1,1,3.2,0
2018-01-04,"UC Davis","UC Irvine","H",64,53,11,13,15,NA,NA,2018,1,4,"2018-19",2,NA,1,4.4,1
2018-01-11,"UC Davis","UC Riverside","V",75,65,10,14,15,NA,NA,2018,1,11,"2018-19",2,NA,1,6.2,1
2018-01-13,"UC Davis","Cal St. Fullerton","V",70,85,-15,15,14,NA,NA,2018,1,13,"2018-19",2,NA,1,-1.3,0
2018-01-17,"UC Davis","Long Beach St.","H",84,75,9,16,19,NA,NA,2018,1,17,"2018-19",2,NA,1,8.5,1
2018-01-20,"UC Davis","Hawaii","V",72,77,-5,17,16,NA,NA,2018,1,20,"2018-19",2,NA,1,1.2,0
2018-01-25,"UC Davis","CSUN","H",63,56,7,18,18,NA,NA,2018,1,25,"2018-19",2,NA,1,17.6,1
2018-01-27,"UC Davis","Cal Poly","H",80,56,24,19,19,NA,NA,2018,1,27,"2018-19",2,NA,1,16,1
2018-02-01,"UC Davis","CSUN","V",63,56,7,20,20,NA,NA,2018,2,1,"2018-19",2,NA,1,10.9,1
2018-02-03,"UC Davis","Long Beach St.","V",105,104,1,21,24,NA,NA,2018,2,3,"2018-19",2,2,1,1.8,1
2018-02-08,"UC Davis","UC Santa Barbara","H",81,90,-9,22,22,NA,NA,2018,2,8,"2018-19",2,NA,1,2.4,0
2018-02-10,"UC Davis","Cal St. Fullerton","H",66,68,-2,23,21,NA,NA,2018,2,10,"2018-19",2,NA,1,5.4,0
2018-02-15,"UC Davis","Cal Poly","V",92,84,8,24,24,NA,NA,2018,2,15,"2018-19",2,3,1,9.3,1
2018-02-17,"UC Davis","UC Santa Barbara","V",71,54,17,25,24,NA,NA,2018,2,17,"2018-19",2,NA,1,-4.3,1
2018-02-24,"UC Davis","UC Riverside","H",64,63,1,26,26,NA,NA,2018,2,24,"2018-19",2,NA,1,12.9,1
2018-03-01,"UC Davis","Hawaii","H",70,59,11,27,26,NA,NA,2018,3,1,"2018-19",2,NA,1,7.9,1
2018-03-03,"UC Davis","UC Irvine","V",90,84,6,28,30,NA,NA,2018,3,3,"2018-19",2,2,1,-2.3,1
2018-03-08,"UC Davis","UC Riverside","N",70,66,4,29,29,NA,NA,2018,3,8,"2018-19",2,NA,1,9.6,1
2018-03-09,"UC Davis","Cal St. Fullerton","N",52,55,-3,30,28,NA,NA,2018,3,9,"2018-19",2,NA,1,2.1,0
2018-03-14,"UC Davis","Utah","V",59,69,-10,31,31,NA,NA,2018,3,14,"2018-19",2,2,1,-11.6,0
2017-11-10,"UC Irvine","South Dakota St.","V",54,65,-11,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,-9.8,0
2017-11-12,"UC Irvine","Denver","V",83,69,14,2,1,NA,NA,2017,11,12,"2018-19",2,NA,1,2.1,1
2017-11-17,"UC Irvine","Kansas St.","V",49,71,-22,3,3,NA,NA,2017,11,17,"2018-19",2,NA,1,-13.7,0
2017-11-19,"UC Irvine","Arizona St.","V",78,99,-21,4,4,NA,NA,2017,11,19,"2018-19",2,NA,1,-15,0
2017-11-23,"UC Irvine","Rider","N",82,90,-8,5,5,NA,NA,2017,11,23,"2018-19",2,NA,1,-1.1,0
2017-11-24,"UC Irvine","Northern Ariz.","N",77,71,6,6,5,NA,NA,2017,11,24,"2018-19",2,NA,1,14.2,1
2017-11-26,"UC Irvine","UCLA","V",63,87,-24,7,6,NA,NA,2017,11,26,"2018-19",2,NA,1,-12.9,0
2017-12-02,"UC Irvine","Nevada","H",65,76,-11,8,8,NA,NA,2017,12,2,"2018-19",2,NA,1,-9.6,0
2017-12-06,"UC Irvine","Utah St.","V",59,62,-3,9,10,NA,NA,2017,12,6,"2018-19",2,NA,1,-4.6,0
2017-12-09,"UC Irvine","UTRGV","V",59,73,-14,10,12,NA,NA,2017,12,9,"2018-19",2,NA,1,4.4,0
2017-12-16,"UC Irvine","Saint Mary's (CA)","V",66,73,-7,11,11,NA,NA,2017,12,16,"2018-19",2,NA,1,-14.2,0
2017-12-19,"UC Irvine","Montana","V",68,86,-18,12,9,NA,NA,2017,12,19,"2018-19",2,NA,1,-9.6,0
2017-12-21,"UC Irvine","Idaho","N",67,59,8,13,10,NA,NA,2017,12,21,"2018-19",2,NA,1,-1,1
2017-12-28,"UC Irvine","New Mexico St.","H",60,65,-5,14,13,NA,NA,2017,12,28,"2018-19",2,NA,1,-4.8,0
2018-01-04,"UC Irvine","UC Davis","V",53,64,-11,15,13,NA,NA,2018,1,4,"2018-19",2,NA,1,-4.4,0
2018-01-06,"UC Irvine","Long Beach St.","H",86,73,13,16,16,NA,NA,2018,1,6,"2018-19",2,NA,1,7.4,1
2018-01-11,"UC Irvine","Cal St. Fullerton","H",64,67,-3,17,13,NA,NA,2018,1,11,"2018-19",2,NA,1,4.4,0
2018-01-13,"UC Irvine","CSUN","V",71,54,17,18,15,NA,NA,2018,1,13,"2018-19",2,NA,1,9.9,1
2018-01-18,"UC Irvine","Cal Poly","H",80,73,7,19,16,NA,NA,2018,1,18,"2018-19",2,NA,1,15,1
2018-01-20,"UC Irvine","UC Santa Barbara","V",58,70,-12,20,17,NA,NA,2018,1,20,"2018-19",2,NA,1,-5.4,0
2018-01-24,"UC Irvine","UC Riverside","H",79,40,39,21,18,NA,NA,2018,1,24,"2018-19",2,NA,1,11.8,1
2018-01-31,"UC Irvine","Long Beach St.","V",75,68,7,22,23,NA,NA,2018,1,31,"2018-19",2,NA,1,0.7,1
2018-02-03,"UC Irvine","Cal St. Fullerton","V",63,58,5,23,19,NA,NA,2018,2,3,"2018-19",2,NA,1,-2.3,1
2018-02-07,"UC Irvine","CSUN","H",77,56,21,24,22,NA,NA,2018,2,7,"2018-19",2,NA,1,16.6,1
2018-02-10,"UC Irvine","UC Riverside","V",62,52,10,25,22,NA,NA,2018,2,10,"2018-19",2,NA,1,5.1,1
2018-02-15,"UC Irvine","Hawaii","H",61,62,-1,26,22,NA,NA,2018,2,15,"2018-19",2,NA,1,6.8,0
2018-02-17,"UC Irvine","Cal Poly","V",75,58,17,27,25,NA,NA,2018,2,17,"2018-19",2,NA,1,8.3,1
2018-02-22,"UC Irvine","UC Santa Barbara","H",69,49,20,28,25,NA,NA,2018,2,22,"2018-19",2,NA,1,1.3,1
2018-02-24,"UC Irvine","Hawaii","V",66,57,9,29,25,NA,NA,2018,2,24,"2018-19",2,NA,1,0.1,1
2018-03-03,"UC Irvine","UC Davis","H",84,90,-6,30,28,NA,NA,2018,3,3,"2018-19",2,2,1,2.3,0
2018-03-08,"UC Irvine","Hawaii","N",68,67,1,31,28,NA,NA,2018,3,8,"2018-19",2,NA,1,3.4,1
2018-03-09,"UC Irvine","UC Santa Barbara","N",61,58,3,32,30,NA,NA,2018,3,9,"2018-19",2,NA,1,-2.1,1
2018-03-10,"UC Irvine","Cal St. Fullerton","N",55,71,-16,33,29,NA,NA,2018,3,10,"2018-19",2,NA,1,1,0
2017-11-10,"UC Riverside","California","V",74,66,8,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,-6,1
2017-11-15,"UC Riverside","Loyola Marymount","V",64,76,-12,2,2,NA,NA,2017,11,15,"2018-19",2,NA,1,-6.5,0
2017-11-18,"UC Riverside","Portland St.","H",82,94,-12,3,2,NA,NA,2017,11,18,"2018-19",2,NA,1,-5.1,0
2017-11-26,"UC Riverside","Michigan","V",42,87,-45,4,6,NA,NA,2017,11,26,"2018-19",2,NA,1,-28.7,0
2017-11-30,"UC Riverside","Pacific","H",55,57,-2,5,8,NA,NA,2017,11,30,"2018-19",2,NA,1,-3.4,0
2017-12-02,"UC Riverside","Grand Canyon","V",56,68,-12,6,6,NA,NA,2017,12,2,"2018-19",2,NA,1,-14.7,0
2017-12-05,"UC Riverside","Pepperdine","V",59,70,-11,7,8,NA,NA,2017,12,5,"2018-19",2,NA,1,-4,0
2017-12-08,"UC Riverside","Air Force","H",67,48,19,8,9,NA,NA,2017,12,8,"2018-19",2,NA,1,0.1,1
2017-12-17,"UC Riverside","Montana","V",61,77,-16,9,8,NA,NA,2017,12,17,"2018-19",2,NA,1,-18.1,0
2017-12-20,"UC Riverside","Valparaiso","H",73,60,13,10,11,NA,NA,2017,12,20,"2018-19",2,NA,1,-5.3,1
2017-12-28,"UC Riverside","Utah Valley","V",82,90,-8,11,12,NA,NA,2017,12,28,"2018-19",2,NA,1,-16.6,0
2017-12-30,"UC Riverside","Seattle U","V",71,95,-24,12,14,NA,NA,2017,12,30,"2018-19",2,NA,1,-8.6,0
2018-01-03,"UC Riverside","Cal St. Fullerton","V",65,68,-3,13,11,NA,NA,2018,1,3,"2018-19",2,NA,1,-10.8,0
2018-01-06,"UC Riverside","UC Santa Barbara","V",57,65,-8,14,14,NA,NA,2018,1,6,"2018-19",2,NA,1,-13.9,0
2018-01-11,"UC Riverside","UC Davis","H",65,75,-10,15,14,NA,NA,2018,1,11,"2018-19",2,NA,1,-6.2,0
2018-01-13,"UC Riverside","Long Beach St.","H",68,75,-7,16,18,NA,NA,2018,1,13,"2018-19",2,NA,1,-1.1,0
2018-01-17,"UC Riverside","CSUN","H",57,66,-9,17,16,NA,NA,2018,1,17,"2018-19",2,NA,1,8.1,0
2018-01-24,"UC Riverside","UC Irvine","V",40,79,-39,18,21,NA,NA,2018,1,24,"2018-19",2,NA,1,-11.8,0
2018-01-27,"UC Riverside","UC Santa Barbara","H",69,76,-7,19,19,NA,NA,2018,1,27,"2018-19",2,NA,1,-7.2,0
2018-01-31,"UC Riverside","Cal Poly","V",68,71,-3,20,20,NA,NA,2018,1,31,"2018-19",2,NA,1,-0.2,0
2018-02-07,"UC Riverside","Hawaii","V",64,60,4,21,20,NA,NA,2018,2,7,"2018-19",2,NA,1,-8.4,1
2018-02-10,"UC Riverside","UC Irvine","H",52,62,-10,22,25,NA,NA,2018,2,10,"2018-19",2,NA,1,-5.1,0
2018-02-14,"UC Riverside","CSUN","V",69,62,7,23,24,NA,NA,2018,2,14,"2018-19",2,NA,1,1.4,1
2018-02-17,"UC Riverside","Hawaii","H",69,74,-5,24,23,NA,NA,2018,2,17,"2018-19",2,1,1,-1.7,0
2018-02-21,"UC Riverside","Cal St. Fullerton","H",69,65,4,25,23,NA,NA,2018,2,21,"2018-19",2,NA,1,-4.1,1
2018-02-24,"UC Riverside","UC Davis","V",63,64,-1,26,26,NA,NA,2018,2,24,"2018-19",2,NA,1,-12.9,0
2018-03-01,"UC Riverside","Cal Poly","H",72,63,9,27,27,NA,NA,2018,3,1,"2018-19",2,NA,1,6.5,1
2018-03-03,"UC Riverside","Long Beach St.","V",59,77,-18,28,30,NA,NA,2018,3,3,"2018-19",2,NA,1,-7.8,0
2018-03-08,"UC Riverside","UC Davis","N",66,70,-4,29,29,NA,NA,2018,3,8,"2018-19",2,NA,1,-9.6,0
2017-11-11,"UC Santa Barbara","North Dakota St.","H",85,66,19,1,1,NA,NA,2017,11,11,"2018-19",2,NA,1,7.1,1
2017-11-15,"UC Santa Barbara","Pittsburgh","V",62,70,-8,2,3,NA,NA,2017,11,15,"2018-19",2,NA,1,2.9,0
2017-11-17,"UC Santa Barbara","Texas A&M","V",65,84,-19,3,2,NA,NA,2017,11,17,"2018-19",2,NA,1,-14.2,0
2017-11-20,"UC Santa Barbara","Pepperdine","V",92,84,8,4,3,NA,NA,2017,11,20,"2018-19",2,NA,1,6.5,1
2017-11-21,"UC Santa Barbara","Montana","N",80,73,7,5,4,NA,NA,2017,11,21,"2018-19",2,NA,1,-4.2,1
2017-11-24,"UC Santa Barbara","Prairie View","H",69,66,3,6,6,NA,NA,2017,11,24,"2018-19",2,NA,1,14.1,1
2017-11-28,"UC Santa Barbara","San Francisco","V",79,72,7,7,4,NA,NA,2017,11,28,"2018-19",2,NA,1,-1,1
2017-12-02,"UC Santa Barbara","San Diego","H",67,57,10,8,7,NA,NA,2017,12,2,"2018-19",2,NA,1,4,1
2017-12-05,"UC Santa Barbara","Omaha","H",77,70,7,9,10,NA,NA,2017,12,5,"2018-19",2,NA,1,15.1,1
2017-12-09,"UC Santa Barbara","Montana St.","V",91,69,22,10,9,NA,NA,2017,12,9,"2018-19",2,NA,1,7.1,1
2017-12-17,"UC Santa Barbara","Southern California","V",87,98,-11,11,9,NA,NA,2017,12,17,"2018-19",2,NA,1,-11.6,0
2017-12-23,"UC Santa Barbara","Sacramento St.","V",82,72,10,12,11,NA,NA,2017,12,23,"2018-19",2,NA,1,7.8,1
2018-01-04,"UC Santa Barbara","Cal Poly","V",79,80,-1,13,13,NA,NA,2018,1,4,"2018-19",2,NA,1,10.3,0
2018-01-06,"UC Santa Barbara","UC Riverside","H",65,57,8,14,14,NA,NA,2018,1,6,"2018-19",2,NA,1,13.9,1
2018-01-13,"UC Santa Barbara","Hawaii","V",76,77,-1,15,15,NA,NA,2018,1,13,"2018-19",2,NA,1,2.2,0
2018-01-17,"UC Santa Barbara","Cal St. Fullerton","H",83,64,19,16,15,NA,NA,2018,1,17,"2018-19",2,NA,1,6.4,1
2018-01-20,"UC Santa Barbara","UC Irvine","H",70,58,12,17,20,NA,NA,2018,1,20,"2018-19",2,NA,1,5.4,1
2018-01-25,"UC Santa Barbara","Cal St. Fullerton","V",70,65,5,18,17,NA,NA,2018,1,25,"2018-19",2,NA,1,-0.3,1
2018-01-27,"UC Santa Barbara","UC Riverside","V",76,69,7,19,19,NA,NA,2018,1,27,"2018-19",2,NA,1,7.2,1
2018-02-01,"UC Santa Barbara","Hawaii","H",84,82,2,20,18,NA,NA,2018,2,1,"2018-19",2,1,1,8.9,1
2018-02-03,"UC Santa Barbara","CSUN","H",75,51,24,21,21,NA,NA,2018,2,3,"2018-19",2,NA,1,18.6,1
2018-02-08,"UC Santa Barbara","UC Davis","V",90,81,9,22,22,NA,NA,2018,2,8,"2018-19",2,NA,1,-2.4,1
2018-02-15,"UC Santa Barbara","Long Beach St.","V",80,70,10,23,26,NA,NA,2018,2,15,"2018-19",2,NA,1,2.8,1
2018-02-17,"UC Santa Barbara","UC Davis","H",54,71,-17,24,25,NA,NA,2018,2,17,"2018-19",2,NA,1,4.3,0
2018-02-22,"UC Santa Barbara","UC Irvine","V",49,69,-20,25,28,NA,NA,2018,2,22,"2018-19",2,NA,1,-1.3,0
2018-02-24,"UC Santa Barbara","CSUN","V",82,73,9,26,27,NA,NA,2018,2,24,"2018-19",2,NA,1,11.9,1
2018-03-01,"UC Santa Barbara","Long Beach St.","H",69,70,-1,27,29,NA,NA,2018,3,1,"2018-19",2,NA,1,9.5,0
2018-03-03,"UC Santa Barbara","Cal Poly","H",86,61,25,28,28,NA,NA,2018,3,3,"2018-19",2,NA,1,17,1
2018-03-08,"UC Santa Barbara","Cal Poly","N",75,53,22,29,29,NA,NA,2018,3,8,"2018-19",2,NA,1,13.7,1
2018-03-09,"UC Santa Barbara","UC Irvine","N",58,61,-3,30,32,NA,NA,2018,3,9,"2018-19",2,NA,1,2.1,0
2017-11-10,"UCF","Mercer","H",88,79,9,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,6.9,1
2017-11-15,"UCF","Gardner-Webb","H",68,65,3,2,3,NA,NA,2017,11,15,"2018-19",2,NA,1,15.2,1
2017-11-18,"UCF","William & Mary","H",75,64,11,3,3,NA,NA,2017,11,18,"2018-19",2,NA,1,7.4,1
2017-11-23,"UCF","Nebraska","N",68,59,9,4,5,NA,NA,2017,11,23,"2018-19",2,NA,1,-5.8,1
2017-11-24,"UCF","West Virginia","N",45,83,-38,5,6,NA,NA,2017,11,24,"2018-19",2,NA,1,-14.6,0
2017-11-26,"UCF","St. John's (NY)","N",43,46,-3,6,6,NA,NA,2017,11,26,"2018-19",2,NA,1,-5,0
2017-11-30,"UCF","Missouri","H",59,62,-3,7,7,NA,NA,2017,11,30,"2018-19",2,NA,1,-5.4,0
2017-12-03,"UCF","Alabama","V",65,62,3,8,8,NA,NA,2017,12,3,"2018-19",2,NA,1,-10.3,1
2017-12-09,"UCF","Southern U.","H",76,60,16,9,8,NA,NA,2017,12,9,"2018-19",2,NA,1,19.3,1
2017-12-12,"UCF","Southeastern La.","H",61,53,8,10,7,NA,NA,2017,12,12,"2018-19",2,NA,1,11.2,1
2017-12-19,"UCF","Stetson","V",74,55,19,11,11,NA,NA,2017,12,19,"2018-19",2,NA,1,11.4,1
2017-12-21,"UCF","South Carolina St.","H",89,64,25,12,13,NA,NA,2017,12,21,"2018-19",2,NA,1,25,1
2017-12-27,"UCF","SMU","V",51,56,-5,13,14,NA,NA,2017,12,27,"2018-19",2,NA,1,-7.4,0
2017-12-31,"UCF","East Carolina","V",59,39,20,14,13,NA,NA,2017,12,31,"2018-19",2,NA,1,10.3,1
2018-01-03,"UCF","Memphis","H",65,56,9,15,15,NA,NA,2018,1,3,"2018-19",2,NA,1,6.5,1
2018-01-07,"UCF","Temple","H",60,39,21,16,15,NA,NA,2018,1,7,"2018-19",2,NA,1,0.7,1
2018-01-10,"UCF","UConn","V",53,62,-9,17,16,NA,NA,2018,1,10,"2018-19",2,NA,1,0.5,0
2018-01-16,"UCF","Cincinnati","H",38,49,-11,18,18,NA,NA,2018,1,16,"2018-19",2,NA,1,-12.2,0
2018-01-20,"UCF","South Fla.","V",71,69,2,19,20,NA,NA,2018,1,20,"2018-19",2,NA,1,8.3,1
2018-01-25,"UCF","Wichita St.","V",62,81,-19,20,20,NA,NA,2018,1,25,"2018-19",2,NA,1,-15,0
2018-01-31,"UCF","UConn","H",70,61,9,21,22,NA,NA,2018,1,31,"2018-19",2,NA,1,7.2,1
2018-02-03,"UCF","Houston","H",65,69,-4,22,22,NA,NA,2018,2,3,"2018-19",2,NA,1,-8.1,0
2018-02-06,"UCF","Cincinnati","V",40,77,-37,23,24,NA,NA,2018,2,6,"2018-19",2,NA,1,-18.9,0
2018-02-11,"UCF","Memphis","V",68,64,4,24,25,NA,NA,2018,2,11,"2018-19",2,NA,1,-0.2,1
2018-02-14,"UCF","South Fla.","H",72,57,15,25,27,NA,NA,2018,2,14,"2018-19",2,NA,1,15,1
2018-02-17,"UCF","SMU","H",52,37,15,26,27,NA,NA,2018,2,17,"2018-19",2,NA,1,-0.7,1
2018-02-21,"UCF","Tulsa","V",61,70,-9,27,27,NA,NA,2018,2,21,"2018-19",2,NA,1,-3.7,0
2018-02-25,"UCF","Temple","V",56,75,-19,28,28,NA,NA,2018,2,25,"2018-19",2,NA,1,-6,0
2018-03-01,"UCF","Wichita St.","H",71,75,-4,29,29,NA,NA,2018,3,1,"2018-19",2,1,1,-8.3,0
2018-03-04,"UCF","Tulane","H",60,51,9,30,30,NA,NA,2018,3,4,"2018-19",2,NA,1,6.7,1
2018-03-08,"UCF","East Carolina","N",66,52,14,31,30,NA,NA,2018,3,8,"2018-19",2,NA,1,13.6,1
2018-03-09,"UCF","Houston","N",56,84,-28,32,31,NA,NA,2018,3,9,"2018-19",2,NA,1,-11.4,0
2017-11-10,"UCLA","Georgia Tech","N",63,60,3,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,6.6,1
2017-11-15,"UCLA","Central Ark.","H",106,101,5,2,2,NA,NA,2017,11,15,"2018-19",2,1,1,17.9,1
2017-11-17,"UCLA","South Carolina St.","H",96,68,28,3,4,NA,NA,2017,11,17,"2018-19",2,NA,1,31.9,1
2017-11-20,"UCLA","Creighton","N",89,100,-11,4,4,NA,NA,2017,11,20,"2018-19",2,NA,1,-4.3,0
2017-11-21,"UCLA","Wisconsin","N",72,70,2,5,5,NA,NA,2017,11,21,"2018-19",2,NA,1,1.9,1
2017-11-26,"UCLA","UC Irvine","H",87,63,24,6,7,NA,NA,2017,11,26,"2018-19",2,NA,1,12.9,1
2017-11-29,"UCLA","CSU Bakersfield","H",75,66,9,7,6,NA,NA,2017,11,29,"2018-19",2,NA,1,19.5,1
2017-12-03,"UCLA","Detroit Mercy","H",106,73,33,8,6,NA,NA,2017,12,3,"2018-19",2,NA,1,25.9,1
2017-12-09,"UCLA","Michigan","V",69,78,-9,9,10,NA,NA,2017,12,9,"2018-19",2,1,1,-10.6,0
2017-12-16,"UCLA","Cincinnati","H",63,77,-14,10,11,NA,NA,2017,12,16,"2018-19",2,NA,1,-5.4,0
2017-12-19,"UCLA","South Dakota","H",85,82,3,11,13,NA,NA,2017,12,19,"2018-19",2,NA,1,6.7,1
2017-12-23,"UCLA","Kentucky","N",83,75,8,12,11,NA,NA,2017,12,23,"2018-19",2,NA,1,-5.1,1
2017-12-29,"UCLA","Washington St.","H",96,82,14,13,13,NA,NA,2017,12,29,"2018-19",2,NA,1,14.5,1
2017-12-31,"UCLA","Washington","H",74,53,21,14,15,NA,NA,2017,12,31,"2018-19",2,NA,1,7.9,1
2018-01-04,"UCLA","Stanford","V",99,107,-8,15,15,NA,NA,2018,1,4,"2018-19",2,2,1,0.7,0
2018-01-06,"UCLA","California","V",107,84,23,16,15,NA,NA,2018,1,6,"2018-19",2,NA,1,12.1,1
2018-01-11,"UCLA","Utah","H",83,64,19,17,16,NA,NA,2018,1,11,"2018-19",2,NA,1,3.6,1
2018-01-13,"UCLA","Colorado","H",59,68,-9,18,18,NA,NA,2018,1,13,"2018-19",2,NA,1,9.2,0
2018-01-18,"UCLA","Oregon St.","V",63,69,-6,19,18,NA,NA,2018,1,18,"2018-19",2,NA,1,1.4,0
2018-01-20,"UCLA","Oregon","V",91,94,-3,20,20,NA,NA,2018,1,20,"2018-19",2,NA,1,-2.1,0
2018-01-25,"UCLA","California","H",70,57,13,21,20,NA,NA,2018,1,25,"2018-19",2,NA,1,18.8,1
2018-01-27,"UCLA","Stanford","H",89,73,16,22,22,NA,NA,2018,1,27,"2018-19",2,NA,1,7.4,1
2018-02-03,"UCLA","Southern California","H",82,79,3,23,24,NA,NA,2018,2,3,"2018-19",2,NA,1,2.6,1
2018-02-08,"UCLA","Arizona","V",82,74,8,24,25,NA,NA,2018,2,8,"2018-19",2,NA,1,-7,1
2018-02-10,"UCLA","Arizona St.","V",79,88,-9,25,25,NA,NA,2018,2,10,"2018-19",2,NA,1,-5.4,0
2018-02-15,"UCLA","Oregon St.","H",75,68,7,26,25,NA,NA,2018,2,15,"2018-19",2,NA,1,8.1,1
2018-02-17,"UCLA","Oregon","H",86,78,8,27,27,NA,NA,2018,2,17,"2018-19",2,1,1,4.6,1
2018-02-22,"UCLA","Utah","V",78,84,-6,28,27,NA,NA,2018,2,22,"2018-19",2,NA,1,-3.1,0
2018-02-25,"UCLA","Colorado","V",76,80,-4,29,29,NA,NA,2018,2,25,"2018-19",2,NA,1,2.5,0
2018-03-03,"UCLA","Southern California","V",83,72,11,30,31,NA,NA,2018,3,3,"2018-19",2,NA,1,-4.1,1
2018-03-08,"UCLA","Stanford","N",88,77,11,31,33,NA,NA,2018,3,8,"2018-19",2,NA,1,4.1,1
