"player","team","yr","trank_ppg","mins_pct","year"
"Garet Beal","Maine","Jr",-0.697876,18.1,2016
"Giacomo Zilli","UNC Asheville","Jr",-0.15276,4.3,2016
"Carlton Allen Jr.","Manhattan","Jr",-0.678648,8.7,2016
"J.R. Holder","Jacksonville","Jr",1.28486,61,2016
"Austin Price","Lehigh","Jr",1.89576,83.3,2016
"Elijah Wilson","Coastal Carolina","Jr",1.16755,78.4,2016
"Nathan Taphorn","Northwestern","Jr",0.977946,21.6,2016
"Julian Eleby","VMI","Jr",1.47225,86.4,2016
"QJ Peterson","VMI","Jr",3.37642,85.4,2016
"A.J. Davis","UCF","So",1.7994,77.9,2016
"L.G. Gill","Duquesne","Jr",1.62864,74.7,2016
"Christian Benzon","Evansville","Jr",0.242528,12,2016
"Nigel Snipes","Western Kentucky","Sr",1.31401,51.9,2016
"Antwan Space","Massachusetts","Sr",-0.389427,41.3,2016
"Kennedy Eubanks","UT Arlington","Sr",0.568036,39.3,2016
"Mark Noble","Akron","Jr",-0.425235,0.4,2016
"Isaiah Dennis","Georgia St.","Jr",0.24467,41.2,2016
"Cameron Reynolds","Tulane","So",0.240669,44.4,2016
"Khary Doby","North Carolina A&T","Jr",-0.0456275,21.9,2016
"Jaylon Brown","Evansville","Jr",1.75504,75.1,2016
"Denzell Taylor","Old Dominion","Jr",1.0891,65.6,2016
"Jordan Baker","Old Dominion","Jr",-0.756092,63.9,2016
"DeAndre' Bembry","Saint Joseph's","Jr",4.16775,92.8,2016
"Jimmie Taylor","Rider","Jr",0.772684,73.2,2016
"Jalen Jenkins","George Mason","Jr",1.13981,53.2,2016
"Ryan Rosburg","Missouri","Sr",1.90268,49.6,2016
"Reid Aube","Charlotte","Jr",0.414907,13.6,2016
"Cameron Blakley","Charlotte","Jr",-0.873129,2.7,2016
"Gavin Wilson","Charlotte","Sr",-0.44423,0.4,2016
"Ray Barreno","Portland","Jr",-0.286611,34.5,2016
"Brendan Casper","Saint Joseph's","Jr",0.0627057,1.3,2016
"Manu Giamoukis","Davidson","Jr",-0.245442,0.5,2016
"Andrew McAuliffe","Davidson","Jr",0.442154,29.2,2016
"Jordan Capps","Southeastern Louisiana","Jr",0.980529,50.1,2016
"Eric Adams","Samford","So",-0.114626,12.5,2016
"Ede Egharevba","North Carolina A&T","Sr",0.533422,44.8,2016
"Dallas Ennema","Albany","Jr",0.509512,34.7,2016
"Tyrell Nelson","Gardner Webb","Jr",1.92277,68.6,2016
"Javion Ogunyemi","Siena","Jr",3.04942,76.9,2016
"Nick Pagliuca","Duke","Jr",-0.223646,0.7,2016
"Lavon Long","Siena","Jr",1.54288,70.8,2016
"D'Erryl Williams","San Diego St.","Jr",-0.573273,7.1,2016
"Dre Wills","Vermont","Jr",0.851368,38.5,2016
"Kurt Steidl","Vermont","Jr",2.17437,73,2016
"Devon Thomas","Texas Tech","Jr",0.049857,30.3,2016
"Shane Rector","Utah St.","Jr",1.54661,59.7,2016
"DeMondre Harvey","Louisiana Monroe","Sr",1.98405,62.2,2016
"Isaac Thornton","San Jose St.","Jr",0.376101,48,2016
"Wes Clark","Missouri","Jr",1.34957,53.4,2016
"Kennedy Meeks","North Carolina","Jr",2.53075,42.4,2016
"Nate Britt","North Carolina","Jr",1.34275,37.5,2016
"Aly Ahmed","Cal St. Bakersfield","Sr",1.21589,70.7,2016
"Joshua Filmore","Southeastern Louisiana","Jr",1.00739,75.6,2016
"Quinton Stephens","Georgia Tech","Jr",1.06852,50.2,2016
"Joseph Uchebo","Charlotte","Sr",2.78614,68.8,2016
"Nate Frye","New Orleans","Jr",0.771014,71.6,2016
"Matt Thomas","Iowa St.","Jr",3.57945,83.1,2016
"Drew Crabtree","Ohio","Jr",0.267584,0.6,2016
"Josh Gomez","Bowling Green","Sr",-0.030326,3.2,2016
"Aurimas Majauskas","Sam Houston St.","Jr",2.78275,60.1,2016
"Jesse Lopez","Sam Houston St.","So",0.704679,7,2016
"Roger Moute a Bidias","California","Jr",-0.0251543,13.6,2016
"Ty Toney","Eastern Michigan","Jr",0.956279,76.2,2016
"Tahj Shamsid-Deen","Auburn","Jr",-0.236596,4.7,2016
"Dion Wade","Miami OH","So",0.107869,44.4,2016
"Ausar Madison","Howard","Jr",-0.327412,2.1,2016
"Kofi Andoh","Howard","Jr",-0.0906534,41.6,2016
"Keon Hill","Howard","Jr",-0.788273,32.7,2016
"James Daniel","Howard","Jr",3.85061,86.6,2016
"Charles Smith","Lipscomb","Jr",-0.0917954,1.8,2016
"Jerron Martin","Texas Southern","Jr",0.139026,15.5,2016
"Sebastian Saiz","Mississippi","Jr",2.63101,57.4,2016
"Sidy Djitte","Clemson","Jr",1.6056,37.4,2016
"Ryan Smith","Tulane","Jr",0.589442,25.8,2016
"Caleb White","East Carolina","Jr",2.35847,73.7,2016
"Trelun Banks","Southern","Jr",0.0930893,81.4,2016
"Denzel Keyes","North Carolina A&T","Jr",0.531869,43.6,2016
"Ja'Dante' Frye","Nicholls St.","Jr",1.0989,62.4,2016
"Jevon Estelle","Grand Canyon","Sr",-0.404279,3.1,2016
"Scott Mammel","Army","Jr",0.132304,4,2016
"Jerimyjah Batts","Coppin St.","Jr",-0.261362,5.1,2016
"Justin McBride","UCF","Jr",0.882748,28.4,2016
"Aaron Siler","Southern Illinois","Jr",0.0284608,0.2,2016
"Alvin Ellis III","Michigan St.","Jr",0.940965,17.8,2016
"Okey Ukah","Iowa","Sr",0.0953238,1.6,2016
"Josh James","Monmouth","Jr",-0.5937,62.1,2016
"Cameron Fowler","Niagara","Jr",-1.37143,53.2,2016
"Diante Baldwin","UNC Greensboro","Jr",1.93888,82.8,2016
"Clay Byrd","UNC Greensboro","Jr",-0.714311,7.6,2016
"Zac Tillman","Monmouth","Jr",0.78155,22.6,2016
"Leyton Hammonds","Oklahoma St.","Jr",2.11092,61.2,2016
"Chris Davenport","North Florida","Jr",2.28677,67.7,2016
"DeAngelo Stewart","IPFW","Jr",1.52275,51.9,2016
"Trey Chapman","VMI","Jr",-0.0396203,55.6,2016
"Jesse Chuku","Lehigh","Sr",1.86762,78.6,2016
"Sheldon Blackwell","Cal St. Fullerton","Jr",-1.20748,10.1,2016
"Nick Coppola","Louisiana Monroe","Jr",1.81246,91.2,2016
"Daniel Grieves","Southeastern Louisiana","Sr",0.64343,12.8,2016
"Kris Acox","Furman","Jr",1.36837,57.7,2016
"Bosko Kostur","Bryant","So",-0.676513,23.1,2016
"Michael Young","Pittsburgh","Jr",3.97034,73.6,2016
"Jamel Artis","Pittsburgh","Jr",3.63022,75,2016
"Marquel Curtis","Tulsa","Sr",1.38376,60.1,2016
"Josiah Moore","Tennessee Tech","Sr",-0.525216,5.4,2016
"Matt Husek","Holy Cross","Jr",0.210679,43.2,2016
"Anthony Thompson","Holy Cross","Jr",-0.564907,79.6,2016
"Malachi Alexander","Holy Cross","Jr",2.05621,80.5,2016
"Robert Champion","Holy Cross","Jr",1.34061,67.6,2016
"Malcolm Duvivier","Oregon St.","Jr",0.363343,63,2016
"Christavious Gill","New Orleans","Jr",1.58131,76.5,2016
"Cory Cardwell","Utah Valley","Sr",0.423665,24.3,2016
"Nick Hornsby","Sacramento St.","Jr",0.32354,68.2,2016
"Ian Baker","New Mexico St.","Jr",2.6569,82.8,2016
"Eric Garcia","Wofford","Jr",3.02661,77,2016
"Jaylen Allen","Wofford","Jr",0.0184281,36.2,2016
"Kenneth Taylor","Jackson St.","Jr",-0.70629,1.1,2016
"Shannon Hale","Alabama","Sr",1.35475,51.7,2016
"Kentan Facey","Connecticut","Jr",0.954145,30.5,2016
"Karachi Edo","Fresno St.","Jr",2.43672,55.1,2016
"Jarrod Uthoff","Iowa","Sr",4.41949,78.2,2016
"Casey Woodring","Providence","Jr",-0.472109,0.8,2016
"Michael Williams","TCU","Jr",-0.165906,56.3,2016
"Niksha Federico","San Diego St.","Jr",0.323552,0.8,2016
"Jonathan Wilfong","SMU","Jr",-0.291655,4.9,2016
"Tony Armstrong","Alabama St.","Jr",1.21025,43.5,2016
"Kyle Thomas","Morgan St.","Jr",-0.0145619,47.7,2016
"Nick Gorski","Loyola MD","Jr",-0.0367517,11.2,2016
"Chase Cormier","Grambling St.","Jr",-2.41486,41.6,2016
"Quinton Hooker","North Dakota","Jr",4.42641,86.4,2016
"Chuck Ogbodo","UNC Wilmington","Jr",0.304801,14.4,2016
"V.J. Beachem","Notre Dame","Jr",3.86976,77.9,2016
"Lexx Edwards","Florida","Sr",0.00859964,1,2016
"Ben Grace","UMBC","Jr",0.387098,12.8,2016
"Jeremy Major","Pepperdine","Jr",1.9082,71.7,2016
"Ivan Lukic","James Madison","Jr",0.242331,7.1,2016
"Ike Iroegbu","Washington St.","Jr",2.35131,76.1,2016
"Josh Hawkinson","Washington St.","Jr",3.5107,79.3,2016
"Paulius Satkus","James Madison","Jr",0.258032,39.4,2016
"Tom Vodanovich","James Madison","Jr",0.509627,59.5,2016
"Yohanny Dalembert","James Madison","Jr",1.0808,49.3,2016
"Malcolm Brooks","Cal St. Fullerton","Sr",2.03293,50.1,2016
"Cheikh N'diaye","Oregon St.","Jr",0.0627998,10.6,2016
"Mark Cornelius","UMass Lowell","Sr",0.840292,47.4,2016
"Sabri Thompson","Northwestern St.","Jr",1.65369,70.5,2016
"Zeek Woodley","Northwestern St.","Jr",4.04848,83.5,2016
"Hayden Graham","Air Force","Jr",2.01523,88.9,2016
"Zach Kocur","Air Force","Jr",0.410692,75,2016
"Michael Schlotman","William & Mary","So",-0.73172,9.1,2016
"Jordy Kuiper","UNC Greensboro","Jr",-0.761074,5,2016
"Steve Vasturia","Notre Dame","Jr",3.15167,90,2016
"Nick Duncan","Boise St.","Jr",2.41309,80.6,2016
"Sean Grennan","San Francisco","Sr",0.291363,13.1,2016
"Dallas Moore","North Florida","Jr",5.04352,90.8,2016
"Brent Calhoun","IPFW","Jr",-0.358945,39.4,2016
"Amida Brimah","Connecticut","Jr",2.76721,36.2,2016
"Iverson Fleming","LIU Brooklyn","Jr",-0.634732,42.9,2016
"Joel Hernandez","LIU Brooklyn","Jr",0.944096,75,2016
"Jimmie Taylor","Alabama","Jr",0.341868,52.2,2016
"Benas Griciunas","Charlotte","So",0.363822,19,2016
"Devin Waddell","Auburn","Jr",-1.45807,13.7,2016
"Kyre' Hamer","Campbell","Jr",0.77044,66.8,2016
"Jacob Talbert","Campbell","Jr",-0.241947,0.4,2016
"Quinton Ray","Campbell","Jr",-1.18238,41,2016
"Nick Smith","Belmont","Jr",1.00995,27.6,2016
"Evan Bradds","Belmont","Jr",4.41914,76.5,2016
"Jackson Kent","James Madison","Jr",0.661978,67.7,2016
"Lance Potier","McNeese St.","Jr",-0.850971,47.4,2016
"Andrija Milovanovic","McNeese St.","Jr",2.19487,0.7,2016
"Quadir Welton","Saint Peter's","Jr",1.58249,78.4,2016
"Cody Wichmann","Milwaukee","Jr",1.51925,37.7,2016
"Grant Fiorentinos","SIU Edwardsville","Sr",0.847976,35.9,2016
"Marcus Owens","Lamar","Jr",0.602087,52.7,2016
"Evann Hall","Idaho St.","Sr",-0.115801,14.2,2016
"Justin Smith","Idaho St.","Jr",-0.229906,9.9,2016
"Kentrall Brooks","Marist","Jr",-0.123748,36.5,2016
"Trevis Jackson","Sacramento St.","Jr",-0.372328,12.1,2016
"Eric Stuteville","Sacramento St.","Jr",0.535609,50,2016
"Mike Owona","North Carolina A&T","Jr",-0.354625,5,2016
"Myles Mann","Fairleigh Dickinson","Jr",-1.39529,0.3,2016
"Beejay Anya","North Carolina St.","Jr",0.695376,58,2016
"Patrick Wallace","Charleston Southern","Jr",0.803536,61.1,2016
"Lennard Freeman","North Carolina St.","Jr",1.13763,48,2016
"Karim York","Prairie View A&M","Sr",-0.153447,45.6,2016
"Rashaan Surles","Mississippi Valley St.","Jr",-0.913092,45.2,2016
"Rodney Elliott","UMBC","So",1.76425,64.7,2016
"Aaron Valdes","Hawaii","Jr",2.79731,66.5,2016
"Tony Wills","Illinois St.","Jr",0.424487,63.2,2016
"Kyle Hittle","Incarnate Word","Sr",3.02559,85.3,2016
"Denzel Gregg","St. Bonaventure","Jr",1.89193,58.3,2016
"Sterling Brown","SMU","Jr",3.29303,68.8,2016
"Ben Moore","SMU","Jr",3.98807,71.9,2016
"Desmond Fleming","Cornell","Jr",0.685836,10.1,2016
"Robert Hatter","Cornell","Jr",2.47731,59.4,2016
"JoJo Fallas","Cornell","Jr",0.447798,40.1,2016
"Blake Simmons","Evansville","Jr",0.618836,69,2016
"Jonathan Allen","Pepperdine","Jr",-0.295584,8.7,2016
"Lamond Murray Jr.","Pepperdine","Jr",2.68044,78.9,2016
"Kenneth Lowe","Green Bay","Jr",0.80655,53.2,2016
"Darryl Reynolds","Villanova","Jr",1.68996,42.7,2016
"Turner Botz","Green Bay","Jr",0.753702,47.7,2016
"Tevin Findlay","Green Bay","Jr",0.323269,31.1,2016
"Luke Piotrowski","Eastern Illinois","Sr",0.6181,14.6,2016
"Anthony Johnson","Eastern Illinois","Jr",-0.277852,9.2,2016
"Omar Prewitt","William & Mary","Jr",3.6689,80.3,2016
"Leron Fisher","Longwood","Sr",0.419365,26.3,2016
"Cazmon Hayes","Delaware","Jr",1.0588,84.6,2016
"Danrad Knowles","Houston","Jr",1.3792,43.4,2016
"Gregory Hayden","Hampton","Jr",0.0201442,1.4,2016
"Duda Sanadze","San Diego","Sr",1.34796,60.8,2016
"Drick Bernstine","North Dakota","So",-0.0482425,76.1,2016
"Markus Terry","Presbyterian","Jr",0.350471,58.9,2016
"Matt Tiby","Milwaukee","Sr",3.21568,74.9,2016
"Ed Drew","Presbyterian","Jr",0.678101,48.1,2016
"Will Adams","Presbyterian","Jr",-0.0504636,32.7,2016
"Mike Kobani","Appalachian St.","Jr",-0.519806,2.1,2016
"Reggie Agbeko","Saint Louis","Jr",0.545956,60.3,2016
"Daniel Gomis","Oregon St.","Sr",-0.0966728,6.3,2016
"Greg Lewis","Rutgers","Sr",-0.792505,51.2,2016
"Jahmel Taylor","Fresno St.","So",1.54581,18,2016
"Nikola Jovanovic","USC","Jr",2.65053,63.6,2016
"Julian Jacobs","USC","Jr",3.05263,69.6,2016
"Preston Mattingly","Lamar","Jr",0.913355,59.1,2016
"Brian Rohleder","Kansas St.","Sr",0.0736563,4.6,2016
"Xavier Lundy","Rider","Jr",1.56152,59.6,2016
"Tim Myles","Cal St. Fullerton","Jr",-0.315149,30.7,2016
"Ryan Taylor","Marshall","Jr",2.79039,66.3,2016
"Arthur Edwards","Alabama","Sr",1.48857,71.1,2016
"Marquan Botley","Florida Atlantic","Jr",1.4648,47.7,2016
"Anthony Barber","North Carolina St.","Jr",6.05971,96.1,2016
"Kyle Gonzalez","Radford","Sr",-0.0044197,3.1,2016
"Cedric Hankerson","Boston University","Jr",2.19097,0.9,2016
"Dylan Haines","Boston University","Jr",-0.0807094,22.2,2016
"Trey Kennedy","Southern Utah","Jr",0.841879,58.4,2016
"John Marshall","Southern Utah","Jr",0.672938,52.5,2016
"Liam Thomas","Nicholls St.","Jr",0.549099,62.5,2016
"Juwan Major","Southern Utah","Jr",-1.38526,50.2,2016
"Andrew Leone","Fairfield","Jr",0.0766028,0.8,2016
"Race Parsons","Southern Utah","Jr",1.29251,57.4,2016
"Casey Oliverson","Southern Utah","Sr",1.28041,63.8,2016
"Paris Lee","Illinois St.","Jr",2.1789,75.7,2016
"Malik Harmon","St. Francis PA","Jr",-0.34716,66.5,2016
"Dan Garvin","Bryant","Jr",0.677139,56.9,2016
"Terrill Toe","Bryant","Jr",-0.17807,1.9,2016
"Myles Davis","Xavier","Jr",3.30307,72.9,2016
"Steve Smith","Fairfield","Jr",-0.345006,6.9,2016
"Jalen Moore","Utah St.","Jr",3.32478,89.4,2016
"Malcolm Brogdon","Virginia","Sr",5.7535,85.1,2016
"Antonio Campbell","Ohio","Jr",3.83457,72.4,2016
"Wadly Mompremier","Ohio","Jr",0.335476,18.8,2016
"A.J. Spencer","Long Beach St.","Sr",0.776713,62.8,2016
"Tyler Livingston","UMass Lowell","Jr",0.613882,39.6,2016
"Connor Devine","South Dakota St.","Jr",0.877754,14.6,2016
"Marquis Wright","Siena","Jr",2.46738,48.5,2016
"Tevin Broyles","New Orleans","Jr",-0.665807,40.5,2016
"Justin Brickman","Bryant","Jr",-0.683356,14.5,2016
"Anson Moye","Long Beach St.","Jr",-0.608306,4.3,2016
"Marcus Allen","Stanford","Jr",2.26572,73,2016
"Marko Pirovic","Maine","Jr",-0.63425,14.7,2016
"Jake Flaggert","UTEP","So",0.171737,31.4,2016
"Kahlil Felder","Oakland","Jr",6.12319,91.5,2016
"Jarod Williams","Detroit","Jr",0.289514,29.4,2016
"Matthew Grant","Detroit","Jr",-0.752385,25.1,2016
"Rayshaun McGrew","Stony Brook","Sr",1.08944,69.9,2016
"Kameron Mitchell","Stony Brook","Jr",-1.00094,15.3,2016
"Josh Hart","Villanova","Jr",4.52837,78.2,2016
"Kris Jenkins","Villanova","Jr",4.13915,70.7,2016
"Cole Walton","Sacred Heart","Jr",-0.610036,9.3,2016
"Brandon Young","Georgia","Jr",-0.137207,0.5,2016
"Cameron Forte","Portland St.","Sr",2.81021,74.6,2016
"J.J. Frazier","Georgia","Jr",4.94231,79.6,2016
"Kenny Paul Geno","Georgia","Jr",0.376386,48,2016
"T.K. Hayes","Furman","Jr",-0.49215,0.6,2016
"Kuran Iverson","Rhode Island","Jr",1.481,58.6,2016
"Jake McDowell","Memphis","Jr",-0.293862,9.4,2016
"Dominique Elliott","Maryland Eastern Shore","Sr",2.03617,76.9,2016
"Stephen Spurlock","Maryland Eastern Shore","So",-0.539063,4.5,2016
"Ryan Andino","Maryland Eastern Shore","So",0.15824,53.9,2016
"Riley McGillan","Clemson","Sr",0.209911,1,2016
"Jestin Lewis","Mercer","Sr",2.34746,43.7,2016
"Stephon Jelks","Mercer","So",2.54885,73.1,2016
"Andrew Fishler","Mercer","Jr",0.103642,17.3,2016
"Niklas Ney","Mercer","So",-0.222647,2.5,2016
"Chancellor Barnard","Loyola MD","So",1.42718,50.2,2016
"Niko Filipovich","Hawaii","So",-0.427952,7,2016
"Keon Williams","St. Francis NY","Fr",-0.768307,37.9,2016
"Glenn Sanabria","St. Francis NY","So",0.384609,10.3,2016
"Dimi Cook","Southeastern Louisiana","Fr",0.670816,39.8,2016
"Tyreek Jewell","St. Francis NY","Sr",1.30833,82.8,2016
"Shawn Ray","UC Irvine","Sr",-0.53466,2.1,2016
"Mark Donnal","Michigan","So",2.50344,46.2,2016
"Albert Owens","Oral Roberts","So",1.20188,60.3,2016
"Darian Harris","Oral Roberts","So",-0.280449,12.8,2016
"Aaron Young","Oral Roberts","Jr",1.45289,45.7,2016
"Isaac Haas","Purdue","So",2.15598,35.3,2016
"Jacquil Taylor","Purdue","Fr",0.313099,4.2,2016
"Dakota Mathias","Purdue","So",2.19134,47,2016
"P.J. Thompson","Purdue","So",3.2729,55.9,2016
"Bishop Daniels","Rutgers","Sr",0.207129,66.9,2016
"Khalil Batie","Rutgers","Jr",-0.224606,5.2,2016
"Collin Spickerman","Portland St.","Sr",0.49274,39.7,2016
"Tim Smallwood","Nebraska Omaha","Sr",0.26788,40.3,2016
"C.J. Anderson","Massachusetts","So",-0.326903,59.8,2016
"Jabarie Hinds","Massachusetts","Sr",2.64115,72.8,2016
"Devin Newsome","Nebraska Omaha","So",-0.6129,2.4,2016
"Tre'Shawn Thurman","Nebraska Omaha","So",2.49506,69.5,2016
"Cole Welle","California","So",-0.307433,0.9,2016
"Kingsley Okoroh","California","So",-0.381407,24.4,2016
"Kyle Wiltjer","Gonzaga","Sr",5.00565,84.1,2016
"Jamar Redmond","Morgan St.","So",-0.578454,8.2,2016
"Clive Vaughan Jr.","Morgan St.","So",-0.000214071,25.5,2016
"Abdul-Malik Abu","North Carolina St.","So",3.12351,70.2,2016
"Chris Corchiani Jr.","North Carolina St.","So",0.359462,0.2,2016
"Nick Fuller","Nebraska","So",0.0623668,13.8,2016
"Cheddi Mosely","Boston University","So",1.2791,67,2016
"Jalen Henry","SIU Edwardsville","So",-0.154363,39.6,2016
"Zjori Bosha","Lamar","So",-0.441592,15.2,2016
"David Bell","Ohio St.","Fr",0.404327,8.9,2016
"Keita Bates-Diop","Ohio St.","So",2.69941,73.2,2016
"Joshua Braun","Grand Canyon","So",3.73106,76.3,2016
"Jeremy Combs","North Texas","So",2.70382,77.5,2016
"Dan Dwyer","Penn","So",-0.764551,23,2016
"Greg White-Pittman","North Texas","So",-0.417898,10.2,2016
"Chris Campbell","North Texas","Sr",-0.917472,1.2,2016
"Todd Eaglin","North Texas","Sr",-0.608119,4.6,2016
"Aaren Edmead","Wagner","So",0.162719,39,2016
"Corey Henson","Wagner","So",2.39931,75.2,2016
"John Hubler","IUPUI","So",-0.435871,5.2,2016
"Brett Bowling","Marshall","So",-0.137723,1.7,2016
"Aleksa Nikolic","Marshall","So",-2.63348,1.7,2016
"Antonio Woods","Penn","So",0.506487,34.2,2016
"Sam Jones","Penn","So",1.05699,61,2016
"Michael Calder","IPFW","Sr",0.934414,65,2016
"Nathan Moran","Lipscomb","So",2.07752,68,2016
"Mark Patterson","Cal Poly","So",-0.5854,0.3,2016
"Trevor John","Cal Poly","Fr",-0.0944312,5.8,2016
"Aleks Abrams","Cal Poly","So",0.417185,1.6,2016
"Cornell Johnston","Eastern Illinois","So",1.83775,94.6,2016
"Jiday Ugbaja","Sacramento St.","So",0.118889,23.3,2016
"Nana Foulland","Bucknell","So",0.920473,64.9,2016
"Jerron Wilbut","Cal St. Northridge","So",0.911532,28.7,2016
"Tavrion Dawson","Cal St. Northridge","Fr",1.36267,62.2,2016
"Zacarry Douglas","Cal St. Northridge","So",0.405776,33.5,2016
"Malcolm Brent","UMBC","So",-0.799931,16.3,2016
"Jourdan Grant","UMBC","So",-0.000692104,60.4,2016
"Cody Joyce","UMBC","Sr",0.568095,47,2016
"Willie Wiley","Evansville","Jr",0.105505,8.7,2016
"Justin Coleman","Alabama","So",1.15423,65.1,2016
"Trae Anderson","Eastern Illinois","Sr",1.93604,59.7,2016
"Corbin Miller","Harvard","Jr",0.112191,61.6,2016
"Sammy Mojica","Drexel","So",0.306133,70.4,2016
"Jahad Thomas","UMass Lowell","So",1.7059,74,2016
"Zak Showalter","Wisconsin","Jr",2.41173,77.9,2016
"Terrell Carter II","Fresno St.","So",0.331505,20.4,2016
"Daviyon Draper","FIU","Sr",1.94388,84.8,2016
"Jaysean Paige","West Virginia","Sr",3.25256,55.7,2016
"Josh Delaney","Sam Houston St.","Fr",0.564087,36.4,2016
"Jamal Williams","Sam Houston St.","So",1.29714,76.1,2016
"Logan Power","South Dakota","Fr",0.429369,5.7,2016
"Albert Almanza","Sam Houston St.","Fr",0.991192,54.5,2016
"Jevon Carter","West Virginia","So",2.41353,68.8,2016
"Jordan Thomas","Northern Illinois","So",-0.28018,0.2,2016
"Rashed Anthony","Seton Hall","So",-0.161408,10.1,2016
"Chinonso Obokoh","Syracuse","Sr",-0.131156,4.5,2016
"Bobby Williams","South Carolina St.","Jr",-0.161703,0.5,2016
"Jacob Gross","North Texas","So",-0.328868,0.7,2016
"Connor Kern","Arkansas St.","Fr",-0.249248,5.3,2016
"Charles Waters","Arkansas St.","Sr",0.0869963,33.8,2016
"Frederic Dure","Arkansas St.","Sr",-0.592957,55.3,2016
"Brian Pearson","Savannah St.","Sr",-1.17826,58.7,2016
"Khalen Pinkett","Savannah St.","So",-1.81311,49.1,2016
"Kennedy Edwards","Army","Jr",0.161997,31.8,2016
"Milos Cabarkapa","Central Michigan","So",0.330861,0.8,2016
"Justin Mitchell","Wright St.","So",0.259927,18.7,2016
"Grant Benzinger","Wright St.","So",0.746776,65.5,2016
"Michael Karena","Wright St.","Sr",1.29337,47.1,2016
"Kyler Erickson","Nebraska Omaha","Sr",0.279365,48.4,2016
"Aaron Young","Princeton","So",0.440422,6.6,2016
"Kalif Wright","Miami OH","Sr",0.219705,18.4,2016
"Quinterian McConico","Alabama A&M","Jr",1.1345,28.5,2016
"Osa Izevbuwa","NJIT","Jr",-0.317207,24.5,2016
"Thomas Wilder","Western Michigan","So",3.64698,78.9,2016
"Bryan Alberts","Gonzaga","Fr",0.446999,25.1,2016
"Domantas Sabonis","Gonzaga","So",4.67611,79.9,2016
"Josh Perkins","Gonzaga","Fr",2.44897,77.1,2016
"Dustin Triano","Gonzaga","So",0.795942,3.6,2016
"Trevor Anzmann","Maryland","Sr",-0.0126756,1.4,2016
"Shakaris Laney","Central Connecticut","So",-0.420554,5.9,2016
"Kevin Seymour","Central Connecticut","So",-0.479153,44.7,2016
"Mike Schroback","Fairleigh Dickinson","So",-0.487637,4.2,2016
"Jordan Strawberry","Mercer","So",1.19597,62.7,2016
"Julius Rajala","Loyola Chicago","So",0.489001,22.9,2016
"Ta'Jon Welcome","Northwestern St.","Sr",0.137495,40.5,2016
"Reginald Kissoonlal","Northwestern St.","So",-0.353883,14.2,2016
"Devonte Hall","Northwestern St.","So",1.37428,71.9,2016
"Julian Royal","George Mason","Sr",-0.181658,2.5,2016
"Ibn Muhammad","Iona","Sr",1.247,65.4,2016
"Myles Tate","George Mason","Jr",-0.346183,5.2,2016
"Jon Doss","St. Francis NY","Jr",-0.262555,26.1,2016
"Chris Hooper","St. Francis NY","Sr",1.59826,53.5,2016
"Antonio Jenifer","St. Francis NY","Sr",0.7382,61.2,2016
"Gabe Vincent","UC Santa Barbara","So",2.28662,80.2,2016
"DaJuan Smith","UC Santa Barbara","Sr",0.0700716,27.4,2016
"Ami Lakoju","UC Santa Barbara","Fr",-0.710742,4.8,2016
"Justin Burks","UC Santa Barbara","So",-0.273684,1.8,2016
"C.J. Turman","Florida Atlantic","So",0.297205,20.1,2016
"Alan Herndon","Wyoming","So",1.53659,70.5,2016
"Lawrence Fejokwu","Coppin St.","Sr",-1.10245,22,2016
"Blake Simpson","Coppin St.","So",-1.28375,45.6,2016
"Matt Gregory","Notre Dame","So",-0.364709,0.4,2016
"Zoran Talley","Old Dominion","Fr",1.68231,52.7,2016
"Roman Sorkin","Oregon","So",0.539332,8.1,2016
"Shawn Roundtree","Missouri St.","So",-1.51169,1.4,2016
"Camyn Boone","Missouri St.","Sr",2.40524,60.3,2016
"Chris Kendrix","Missouri St.","So",2.10618,64.7,2016
"Daniel Meyer","Nebraska Omaha","So",0.109177,19.3,2016
"Robin Thompson","Missouri St.","Fr",0.0941452,9.8,2016
"Loomis Gerring","Missouri St.","Sr",-0.350086,20.8,2016
"Max Heller","Oregon","Sr",-0.425151,1.7,2016
"Charlie Noebel","Oregon","Jr",0.17253,0.9,2016
"Brandon Chauca","California","So",-0.36813,2.8,2016
"Nick Hamilton","California","So",-0.780533,0.1,2016
"Jake Toolson","BYU","So",0.687706,8.5,2016
"Kamau Faines","Davidson","So",0.237353,0.5,2016
"Matt Williams","Davidson","Sr",-0.522987,0.8,2016
"Charles Glover","Mount St. Mary's","So",-0.46172,54.1,2016
"Peyton Aldridge","Davidson","So",4.34322,86.2,2016
"Rusty Reigel","Davidson","So",0.143428,36.7,2016
"Oskar Michelsen","Davidson","So",0.521273,42.8,2016
"Stefan Moody","Mississippi","Sr",5.3452,83.1,2016
"Brandan Stith","Old Dominion","So",1.82496,56.8,2016
"Mike Washington Jr.","Princeton","Sr",-0.270816,4.3,2016
"Jimmy Barton","Missouri","So",-0.402799,3.8,2016
"D'Angelo Allen","Missouri","So",0.179318,14.3,2016
"Namon Wright","Missouri","So",1.13097,66.2,2016
"Jakeenan Gant","Missouri","So",0.832427,37.7,2016
"Jeff Newberry","Oklahoma St.","Sr",2.36692,74.7,2016
"Mitchell Solomon","Oklahoma St.","So",0.263212,44,2016
"Joe Burton","Oklahoma St.","So",1.01453,29.1,2016
