"team","mins"
"Wyoming",0.754363849422203
"Minnesota",0.078968412634946
"Illinois",0.634073185362927
"UTEP",0.756287112481937
"Loyola Chicago",0.791665142949088
"Texas",0.441950658428325
"Maryland Eastern Shore",0.1598
"Western Illinois",0.704532914750045
"Fairleigh Dickinson",0.454287306708108
"Cornell",0.384856519850084
"Fort Wayne",0.774047840101814
"West Virginia",0.486902619476105
"Oklahoma",0.354515876260561
"Southern Illinois",0.965983688084344
"San Diego St.",0.610416287825214
"Nebraska Omaha",0.583080164081305
"DePaul",0.336975645893138
"UT Rio Grande Valley",0.575568340010329
"Chicago St.",0.490800240771771
"South Dakota",0.816173096632291
"Montana St.",0.919991235668092
"Oklahoma St.",0.804915811883104
"Wagner",0.8258
"Bethune Cookman",0.0924924924924925
"Wofford",0.682875083517256
"Cal Poly",0.457685753063994
"Towson",0.600733272227314
"Delaware St.",0.755058372321964
"Norfolk St.",0.494656718710444
"Vermont",0.869750050079013
"Liberty",0.721660835488334
"UNC Wilmington",0.514548960788515
"Presbyterian",0.986947975770885
"Michigan",0.398960623625825
"Bellarmine",0.562322015334064
"East Carolina",0.4684
"Northwestern",0.737990392313851
"College of Charleston",0.297568886598563
"Eastern Illinois",0.393276613570483
"Buffalo",0.747992182115172
"Northern Kentucky",0.844768953790758
"Valparaiso",0.48841414093353
"Elon",0.720083825164657
"Appalachian St.",0.920234721305607
"North Alabama",0.574469896597377
"Cleveland St.",0.918687310323543
"St. John's",0.393812375249501
"Long Beach St.",0.535198395918868
"Samford",0.627748300184279
"Eastern Washington",0.198791073944462
"Kansas St.",0.718314070111882
"Alabama A&M",0.920633003140855
"UC San Diego",0.603584092728867
"Grambling St.",0.575726467927673
"Texas Southern",0.725890356142457
"Central Connecticut",0.553181708480342
"VMI",0.727294328510163
"Auburn",0.597921662669864
"New Orleans",0.573229291716687
"Idaho St.",0.998625053771654
"Columbia",0.266510707216124
"Western Carolina",0.279725571306059
"Eastern Kentucky",0.779465532297867
"Penn",0.353223868642371
"South Carolina St.",0.639257391293763
"Idaho",0.388743036434655
"Stony Brook",0.80713284021228
"Evansville",0.742832736373582
"Saint Peter's",0.8416
"Virginia",0.369326134773045
"UCF",0.962477591049841
"Drexel",0.551489702059588
"Charleston Southern",0.592288604695553
"Northern Iowa",0.9898803019001
"South Carolina",0.403214055421101
"Lamar",0.525242718446602
"Kentucky",0.448562149213916
"Lafayette",0.597119423884777
"VCU",0.479164150259693
"Wisconsin",0.421231507397041
"Alabama",0.462907418516297
"Tennessee Tech",0.84794364017527
"NJIT",0.576461561414352
"IUPUI",0.515378742433332
"Pepperdine",0.439735400149843
"Cal Baptist",0.772574913913107
"Dartmouth",0.297880847660936
"La Salle",0.694833259893309
"Tulsa",0.499400239904038
"Incarnate Word",0.670092536613044
"St. Thomas",0.7
"Grand Canyon",0.475014470383947
"Michigan St.",0.4768
"Cal St. Fullerton",0.768134356271396
"Southeastern Louisiana",0.635339752298817
"UC Riverside",0.756751350270054
"Clemson",0.512099736175056
"Colorado",0.433838820832764
"Coastal Carolina",0.715423258085831
"North Carolina A&T",0.450646605287335
"Washington",0.381
"Colorado St.",0.934
"UMBC",0.606926237526903
"Louisiana Monroe",0.6376
"The Citadel",0.797079772079772
"Hofstra",0.561810795124782
"UMass Lowell",0.819528674660084
"South Alabama",0.32251207038178
"Butler",0.967760938885612
"SIU Edwardsville",0.711073925982356
"Northern Colorado",0.834953802970644
"Iowa",0.532586965213914
"Florida A&M",0.813381534961301
"TCU",0.265075609505195
"Middle Tennessee",0.551209068903692
"Oregon",0.392526431435216
"Harvard",0.3074
"Florida",0.402280456091218
"Saint Joseph's",0.829329578087033
"Saint Mary's",1
"Texas A&M Corpus Chris",0.404226115772671
"Ohio St.",0.632955472665812
"Florida St.",0.419377414478473
"Seton Hall",0.595424908829705
"North Carolina",0.6522
"Lehigh",0.943822471011595
"Navy",0.85236209646373
"Santa Clara",0.665498269589138
"Loyola Marymount",0.845690210076658
"Delaware",0.963685272360457
"Miami OH",0.971748654836198
"New Mexico",0.489615987460815
"Coppin St.",0.276455291058212
"Temple",0.649081667987478
"Monmouth",0.615830501698981
"Southern",0.51485841693131
"Southern Miss",0.657711478274826
"California",0.764157197338969
"Georgia St.",0.89873417721519
"Miami FL",0.628271241193232
"Georgia",0.0722
"North Dakota",0.519671042768723
"Louisiana Lafayette",0.61101642814341
"Saint Louis",0.44004004004004
"Arizona St.",0.360736711377136
"Iona",0.543760915971279
"Stetson",0.952497147371193
"Marshall",0.720082470608879
"Eastern Michigan",0.388900747065101
"Niagara",0.68693477005965
"Campbell",0.992095164610219
"Mercer",0.540592086552961
"St. Bonaventure",0.8654
"Oregon St.",0.615353858456617
"Lipscomb",0.706119720230411
"Kennesaw St.",0.941478824574682
"James Madison",0.734194038352003
"Georgetown",0.3496
"USC Upstate",0.616990807639077
"Morgan St.",0.777904886419349
"New Hampshire",0.875727298631346
"Iowa St.",0.272309899569584
"Alcorn St.",0.263036367134886
"Purdue",0.91312697852424
"Drake",0.884916632028927
"Mississippi St.",0.495277676657364
"Holy Cross",0.589817483189241
"Houston",0.462652159229403
"Hampton",0.666308801858842
"Western Michigan",0.450482279909591
"New Mexico St.",0.634227423835329
"Ball St.",0.51197628185976
"Milwaukee",0.509389671361502
"Portland",0.0816
"Albany",0.454270923209664
"Tarleton St.",0.895254064609246
"San Francisco",0.748498197837405
"Bucknell",0.531103206712102
"Connecticut",0.786005418202231
"Florida Gulf Coast",0.68561176076512
"San Jose St.",0.572464028131616
"Utah Valley",0.698478696864452
"Missouri",0.197478991596639
"Cincinnati",0.58448866308531
"South Dakota St.",0.996752134304206
"Boston University",0.881683210465898
"Air Force",0.519310639288902
"Bradley",0.532147497224388
"Troy",0.848662906123777
"Gonzaga",0.460184073629452
"South Florida",0.252299080367853
"Army",0.4974
"Loyola MD",0.595212319683889
"Belmont",0.965661064638339
"Siena",0.416873327381093
"Southern Utah",0.914358699682749
"Pittsburgh",0.404708941402574
"Furman",0.72255658759898
"LIU Brooklyn",0.640471905618876
"Massachusetts",0.537584267700583
"Mount St. Mary's",0.792545796033856
"Bryant",0.760770500283272
"Syracuse",0.344068813762753
"Jacksonville St.",0.996841228830654
"McNeese St.",0.401008545864293
"Quinnipiac",0.843342897470903
"Rhode Island",0.74095728780179
"High Point",0.752393658766285
"Sam Houston St.",0.650362535815959
"East Tennessee St.",0.672065586882623
"Duquesne",0.329792481289004
"Virginia Tech",0.604358256697321
"North Carolina Central",0.327563489808045
"North Dakota St.",0.935627003467582
"Northwestern St.",0.430686137227445
"Fairfield",0.993831956871761
"Arkansas",0.38454658460419
"Cal St. Bakersfield",0.599513499402006
"George Washington",0.417317878653698
"UNC Asheville",0.845630873825235
"Dayton",0.464225888704605
"Stephen F. Austin",0.724955202484769
"Arkansas St.",1
"Oakland",0.620351859256297
"Southeast Missouri St.",0.897218704973148
"Binghamton",0.7857442745507
"George Mason",0.376324735052989
"Old Dominion",0.529357888194694
"Green Bay",0.422177954847278
"UNC Greensboro",0.512204881952781
"Little Rock",0.582819101008435
"Detroit",0.49479040465229
"Austin Peay",0.410347277505286
"Rutgers",0.626796033174425
"Nicholls St.",0.235332316901011
"Sacramento St.",0.427369841624788
"William & Mary",0.796704082362193
"Colgate",0.810637872425515
"USC",0.632203733766234
"Merrimack",0.990083994400373
"UNLV",0.320497217068646
"Illinois St.",0.556152539206704
"Manhattan",0.890656720645862
"Princeton",0.613554010380962
"Utah",0.27254549090182
"Louisiana Tech",0.648919135308247
"Youngstown St.",0.699140148405058
"Jacksonville",0.283381191672649
"Tennessee St.",0.288222578620738
"Stanford",0.611566940164098
"Longwood",0.625800733585351
"Sacred Heart",0.960761460761461
"Western Kentucky",0.35747149429886
"UT Arlington",0.507418137041083
"Fordham",0.507909919970222
"Alabama St.",0.592714230154272
"Wichita St.",0.641808851976694
"Texas Tech",0.435912129894938
"Boise St.",0.729373482043906
