"player","team","yr","trank_ppg","mins_pct","year"
"Isaiah Dennis","Georgia St.","Fr",0.405119,18,2015
"Cameron Reynolds","Tulane","So",0.0394464,8,2015
"Brandon Roberts","Samford","So",0.456111,31.9,2015
"Dominique McKoy","Duquesne","Sr",1.14522,57.9,2015
"Khary Doby","North Carolina A&T","So",0.110914,56.3,2015
"Bryan Akinkugbe","North Carolina A&T","Sr",-0.634006,38.9,2015
"Jaylon Brown","Evansville","So",0.727649,47.7,2015
"Keaton Jackson","SIU Edwardsville","Sr",0.976002,51.2,2015
"Basil Smotherman","Purdue","So",0.56342,31.9,2015
"Anfernee Brown","Purdue","So",0.0627301,0.8,2015
"Denzell Taylor","Old Dominion","So",0.725043,60.1,2015
"Jordan Baker","Old Dominion","So",0.315067,51.2,2015
"Deandre Bembry","Saint Joseph's","So",3.05068,95,2015
"Jimmie Taylor","Rider","So",1.17256,73.4,2015
"Jalen Jenkins","George Mason","So",1.01393,56.3,2015
"Ryan Rosburg","Missouri","Jr",0.178828,38.2,2015
"Hans Christian Lauer","Illinois Chicago","So",-0.231114,3.6,2015
"Reid Aube","Charlotte","So",0.171815,0.4,2015
"Cameron Blakley","Charlotte","So",0.284387,11.3,2015
"Gavin Wilson","Charlotte","Jr",0.0249674,0.4,2015
"Karon Wright","South Carolina St.","So",0.0142662,43.2,2015
"Brendan Casper","Saint Joseph's","So",-0.0512153,8.6,2015
"Manu Giamoukis","Davidson","So",0.284544,1,2015
"Andrew McAuliffe","Davidson","So",0.700067,31.7,2015
"Ede Egharevba","Albany","Jr",-0.157794,0.6,2015
"Dallas Ennema","Albany","So",0.578128,47.8,2015
"Michael Rowley","Albany","So",0.191053,59.4,2015
"Alante Fenner","Savannah St.","So",0.22498,60.9,2015
"Whitley Carter","Savannah St.","So",-0.713097,9.4,2015
"Saadiq Muhammad","Savannah St.","So",-0.323614,51.9,2015
"Terel Hall","Savannah St.","Sr",0.999624,67.6,2015
"Tyrell Nelson","Gardner Webb","So",2.60139,68,2015
"Javion Ogunyemi","Siena","So",1.49112,67,2015
"Nick Pagliuca","Duke","So",0.0698479,1.1,2015
"Lavon Long","Siena","So",1.13364,58.9,2015
"Hunter Ford","UC Santa Barbara","So",1.19868,4.6,2015
"D'Erryl Williams","San Diego St.","So",-0.397249,8,2015
"Aqeel Quinn","San Diego St.","Sr",2.39283,60.1,2015
"Jalil Abdul-Bassit","Oregon","Sr",1.80214,47.9,2015
"KT Harrell","Auburn","Sr",4.11569,81.7,2015
"Dre Wills","Vermont","So",1.37459,68.1,2015
"Kurt Steidl","Vermont","So",0.96895,67.9,2015
"Demondre Harvey","Louisiana Monroe","Jr",0.616101,33,2015
"Marvin Williams","Louisiana Monroe","Sr",0.908467,30.7,2015
"Isaac Thornton","San Jose St.","So",-1.97435,68.8,2015
"Wes Clark","Missouri","So",1.60881,54.2,2015
"Tyrone Hughes","West Virginia","Jr",-0.0628253,1,2015
"Kennedy Meeks","North Carolina","So",2.91368,56.3,2015
"Nate Britt","North Carolina","So",1.43251,38,2015
"Magnus Richards","Binghamton","So",-0.515655,20.6,2015
"Aly Ahmed","Cal St. Bakersfield","Jr",2.07228,69.4,2015
"Devonte Upson","Southeastern Louisiana","Sr",1.27706,80.7,2015
"Joshua Filmore","Southeastern Louisiana","So",0.947675,54.7,2015
"Yosef Yacob","Binghamton","So",-0.657052,57.3,2015
"Quinton Stephens","Georgia Tech","So",0.852708,44.9,2015
"D.J. Suter","Georgia Southern","Sr",0.735957,0.4,2015
"Joseph Uchebo","Pittsburgh","Jr",0.209149,9.7,2015
"Doug Chappell","Fairfield","So",-0.681391,2.5,2015
"K.J. Rose","Fairfield","So",-0.713553,51.2,2015
"Montana Mayfield","NJIT","So",-0.373998,4.1,2015
"Nate Frye","New Orleans","So",0.676132,65.7,2015
"Terrance Syon","New Orleans","Sr",0.0752249,58,2015
"Alan Wisniewski","Penn St.","Sr",0.606599,1.3,2015
"Matt Thomas","Iowa St.","So",0.867186,35.9,2015
"Georgios Pilitsis","Lehigh","So",0.57023,0.6,2015
"Miles Simelton","Lehigh","So",-0.133676,38.1,2015
"Cole Renninger","Lehigh","So",0.0528693,1,2015
"Kasim Chandler","Quinnipiac","So",0.115943,37.3,2015
"Drew Crabtree","Ohio","So",-0.0392055,1.3,2015
"Josh Gomez","Bowling Green","Jr",0.229195,13.2,2015
"Rysheed Jordan","St. John's","So",2.49279,71.1,2015
"Kyle McLeroy","Sam Houston St.","Jr",-0.0148995,1.6,2015
"Aurimas Majauskas","Sam Houston St.","So",1.46598,33.3,2015
"Kaheem Ransom","Sam Houston St.","Sr",1.51079,73.1,2015
"Jesse Lopez","Sam Houston St.","So",-0.424045,4.7,2015
"Roger Moute a Bidias","California","So",-0.342963,21.1,2015
"Tahj Shamsid-Deen","Auburn","So",0.684128,38.8,2015
"Darrian Gray","Southeast Missouri St.","Sr",-0.435054,1.8,2015
"Ausar Madison","Howard","So",-1.22389,1.6,2015
"Kofi Andoh","Howard","So",-0.948877,5.2,2015
"Keon Hill","Howard","So",-0.257469,19,2015
"James Daniel","Howard","So",1.75805,80.9,2015
"Charles Smith","Lipscomb","So",-0.239602,4.1,2015
"Sebastian Saiz","Mississippi","So",2.28979,57.7,2015
"Sidy Djitte","Clemson","So",0.455583,26.5,2015
"Mike Rostampour","Nebraska Omaha","Sr",1.08605,61.2,2015
"Ryan Smith","Tulane","So",-0.184023,25.1,2015
"Sam Donahue","Boston College","So",0.0181806,0.6,2015
"Chad Ross","Utah Valley","Sr",-0.51383,19.6,2015
"Zach Nelson","Utah Valley","So",0.93823,75.9,2015
"Mitch Bruneel","Utah Valley","Sr",1.48527,81.8,2015
"Eli Robison","Utah Valley","So",-0.10727,7.1,2015
"Caleb White","East Carolina","So",2.13806,77.8,2015
"Trelun Banks","Southern","So",-0.264467,76.1,2015
"Arnold Fripp","Coppin St.","Sr",0.919716,67.8,2015
"Jerome Simmons","North Carolina A&T","So",0.0869152,13,2015
"Denzel Keyes","North Carolina A&T","So",0.312333,42.3,2015
"Jordan Johnson","Tennessee Tech","Sr",0.41374,36.5,2015
"Ja'Dante' Frye","Nicholls St.","So",0.764482,68.5,2015
"Jevon Estelle","Grand Canyon","Jr",-0.513946,0.6,2015
"Rozell Nunn","SIU Edwardsville","Sr",0.328308,58.2,2015
"Scott Mammel","Army","So",-0.218747,7.1,2015
"Dominique Williams","FIU","So",0.158309,52.8,2015
"Sean Harris","Utah St.","So",0.212028,30.1,2015
"Zech Smith","Morgan St.","Sr",0.72327,53.3,2015
"Jerimyiah Batts","Coppin St.","So",-1.01996,29.5,2015
"Jason Martin","Stephen F. Austin","So",-0.0869311,1.8,2015
"Justin McBride","UCF","So",0.785255,33.2,2015
"Alvin Ellis III","Michigan St.","So",-0.257455,17.3,2015
"Okey Ukah","Iowa","Jr",-0.200126,1.8,2015
"Josh James","Monmouth","So",-1.19262,22.8,2015
"Cameron Fowler","Niagara","So",-0.510937,19.9,2015
"Diante Baldwin","UNC Greensboro","So",0.526196,61.5,2015
"Clay Byrd","UNC Greensboro","So",0.151908,48.4,2015
"Zac Tillman","Monmouth","So",0.211417,36.4,2015
"Leyton Hammonds","Oklahoma St.","So",0.230529,21.5,2015
"Chris Davenport","North Florida","So",1.54368,68.2,2015
"Maurice White","Siena","So",-0.727771,18.1,2015
"Mike Wilson","Siena","Jr",0.100264,1.4,2015
"Charlie Byers","Kennesaw St.","Sr",-0.109869,0.7,2015
"Mike Talley","Eastern Michigan","Sr",2.53219,75.3,2015
"Malcolm Canada","Auburn","Sr",0.567312,54.5,2015
"Josh Hearlihy","Tulane","So",-0.299307,14.4,2015
"Payton Henson","Tulane","So",0.944514,45.6,2015
"Trey Chapman","VMI","So",-0.591208,53.2,2015
"Jesse Chuku","Lehigh","Jr",-0.0404274,50,2015
"Keanau Post","Missouri","Sr",0.89309,33.2,2015
"Sheldon Blackwell","Cal St. Fullerton","So",-0.717763,42.8,2015
"Van Rolle","Coppin St.","So",-0.298366,4.8,2015
"Nick Coppola","Louisiana Monroe","So",0.879778,92.2,2015
"Tylor Ongwae","Louisiana Monroe","Sr",1.73725,89.1,2015
"Chinedu Amajoyi","Louisiana Monroe","Sr",-0.682815,7.4,2015
"Daniel Grieves","Southeastern Louisiana","Jr",-0.0877283,58.2,2015
"Devon Walker","Maryland Eastern Shore","Sr",1.80299,69.1,2015
"Keierre Richards","Savannah St.","Sr",-2.60415,27.7,2015
"Kris Acox","Furman","So",0.983399,69,2015
"Bosko Kostur","Bryant","Fr",1.22242,36.7,2015
"Michael Young","Pittsburgh","So",3.89447,78.1,2015
"Jamel Artis","Pittsburgh","So",3.67031,79.6,2015
"Marquel Curtis","Tulsa","Jr",0.555912,67.9,2015
"Stevie Repichowski","Tulsa","So",-0.339415,7,2015
"Josiah Moore","Tennessee Tech","Jr",1.30097,56.6,2015
"Matt Husek","Holy Cross","So",-0.0546187,16,2015
"Anthony Thompson","Holy Cross","So",-0.0908155,35,2015
"Malachi Alexander","Holy Cross","So",1.07875,60.5,2015
"Robert Champion","Holy Cross","So",0.501854,31.5,2015
"Malcolm Duvivier","Oregon St.","So",0.890434,88.1,2015
"Christavious Gill","New Orleans","So",1.24716,80.3,2015
"David Samuels","Long Beach St.","Sr",1.76582,67,2015
"Cory Cardwell","Utah Valley","Jr",-0.383439,5.5,2015
"Brenden Evans","Utah Valley","Sr",-0.0263171,46.3,2015
"Mckay LaSalle","Long Beach St.","Sr",1.50817,58,2015
"Romelo Banks","North Florida","So",-0.415153,40.2,2015
"Nick Hornsby","Sacramento St.","So",0.355592,62,2015
"Ian Baker","New Mexico St.","So",1.60933,72.4,2015
"DK Eldridge","New Mexico St.","Sr",0.559982,63.7,2015
"Travon Landry","New Mexico St.","So",-0.0129342,22.7,2015
"Eric Garcia","Wofford","So",1.73178,61.7,2015
"Jaylen Allen","Wofford","So",0.559019,44.5,2015
"Kenneth Taylor","Jackson St.","So",-0.665072,2.2,2015
"Joe Retic","Liberty","Jr",-0.646907,40.3,2015
"Shannon Hale","Alabama","So",1.38141,39.1,2015
"Aitor Zubizarreta","Portland","So",-0.402582,9.9,2015
"Kentan Facey","Connecticut","So",1.63899,47.3,2015
"Tanner Wozniak","Kennesaw St.","Sr",-0.82216,10,2015
"Karachi Edo","Fresno St.","So",2.26117,56,2015
"Jarrod Uthoff","Iowa","Jr",3.2399,75.3,2015
"Alex Davis","Fresno St.","Sr",0.117924,47.2,2015
"Casey Woodring","Providence","So",-0.10362,0.9,2015
"Michael Williams","TCU","So",0.694295,6.2,2015
"George Thomas","Alcorn St.","Jr",-0.791949,47.9,2015
"D'Andre Johnson","Florida Atlantic","So",0.00538038,21.1,2015
"Justin Raffington","Florida Atlantic","Sr",-0.0361927,46.9,2015
"Tarekeyi Edogi","Tulsa","So",0.0421924,17.8,2015
"Kristian Duravcevic","Iona","N/A",-0.453163,1.6,2015
"Kibret Woldemichael","San Diego St.","So",0.0394076,0.5,2015
"Josiah Dunn","Denver","So",-0.220262,0.2,2015
"Niksha Federico","San Diego St.","So",-0.376647,0.4,2015
"Michael Brown","Navy","So",-0.348304,12.3,2015
"Jonathan Wilfong","SMU","So",0.0283861,1.6,2015
"Tony Armstrong","Alabama St.","So",-0.17014,6.4,2015
"Kyle Thomas","Morgan St.","So",0.00716471,27.6,2015
"Emmanuel Matey","Morgan St.","So",-0.486908,32,2015
"Michael Harrel","Southern","Sr",-1.07335,8.2,2015
"Frank Snow","Southern","Sr",0.220018,35,2015
"Tre Lynch","Southern","Sr",1.36627,47.2,2015
"Nick Gorski","Loyola MD","So",-0.638125,25.1,2015
"Marvin Dominique","Saint Peter's","Sr",2.57754,79.4,2015
"Chase Cormier","Grambling St.","So",-2.19618,56.7,2015
"Gilles Dierickx","Washington","Jr",-0.767652,11.1,2015
"A'Torri Shine","Grambling St.","Sr",0.258243,78.2,2015
"Quinton Hooker","North Dakota","So",1.94164,86.1,2015
"Richard Freeman","Grambling St.","So",-1.02088,56,2015
"Sam Daly","Grand Canyon","So",-0.606862,22.6,2015
"Chuck Ogbodo","UNC Wilmington","So",0.203261,27,2015
"Charles Taylor, Jr.","UMBC","So",-0.378518,12.8,2015
"V.J. Beachem","Notre Dame","So",1.59202,31.3,2015
"Grayson Clark","Georgia Southern","So",-0.352075,0.8,2015
"Lexx Edwards","Florida","Jr",-0.395484,1.8,2015
"Ben Grace","UMBC","So",0.158521,33,2015
"David Jesperson","Pepperdine","So",0.0963662,21.5,2015
"Serigne Mboup","Austin Peay","Jr",-0.28358,7.9,2015
"Jeremy Major","Pepperdine","So",0.7874,72.7,2015
"Ivan Lukic","James Madison","So",-0.565663,10.5,2015
"Ike Iroegbu","Washington St.","So",1.65423,66.6,2015
"Josh Hawkinson","Washington St.","So",3.64477,80.9,2015
"Paulius Satkus","James Madison","So",0.32536,39.5,2015
"Tom Vodanovich","James Madison","So",-0.01645,50,2015
"Yohanny Dalembert","James Madison","So",2.0219,62.7,2015
"Brandon Goodwin","UCF","So",1.2556,83.2,2015
"Cheikh N'diaye","Oregon St.","So",-0.229565,18,2015
"Mark Cornelius","UMass Lowell","Sr",-0.729951,26,2015
"Sabri Thompson","Northwestern St.","So",1.11268,49.3,2015
"Zeek Woodley","Northwestern St.","So",4.4724,80.7,2015
"Tony Jacob","Alabama St.","Sr",-0.0196058,1,2015
"Hayden Graham","Air Force","So",1.21557,58.5,2015
"Zach Kocur","Air Force","So",2.45637,57.3,2015
"Michael Schlotman","William & Mary","Fr",-0.54332,16.6,2015
"Ryan King","Northwestern St.","Sr",0.646893,19.6,2015
"Jordy Kuiper","UNC Greensboro","So",0.602693,23.9,2015
"Steve Vasturia","Notre Dame","So",3.37716,79.9,2015
"Nick Duncan","Boise St.","So",2.45545,74,2015
"Dockery Walker","Brown","Sr",-0.0628724,21.6,2015
"Dallas Moore","North Florida","So",2.52345,83,2015
"Andrew Papenfus","Santa Clara","Sr",0.409042,0.8,2015
"Jalen Nesbitt","North Florida","Sr",2.09275,83.1,2015
"Brent Calhoun","IPFW","So",-0.327828,8.2,2015
"Jalen Richard","Santa Clara","So",-0.326511,21.7,2015
"Amida Brimah","Connecticut","So",3.01549,65.5,2015
"Iverson Fleming","LIU Brooklyn","So",-0.253551,45.1,2015
"Chris Carter","LIU Brooklyn","Sr",-0.0608072,2.8,2015
"Joel Hernandez","LIU Brooklyn","So",-0.19105,55.9,2015
"Landon Atterberry","LIU Brooklyn","Sr",0.626863,43.9,2015
"Jimmie Taylor","Alabama","So",1.01929,58.2,2015
"Devin Waddell","Auburn","Jr",0.125738,14.8,2015
"Kyre' Hamer","Campbell","So",0.447692,68.8,2015
"Quinton Ray","Campbell","So",-0.851836,39.8,2015
"Nick Smith","Belmont","So",1.14551,35.5,2015
"Evan Bradds","Belmont","So",2.75554,69,2015
"Jackson Kent","James Madison","So",1.56273,79.2,2015
"Lance Potier","McNeese St.","So",-0.273531,23.4,2015
"Andrija Milovanovic","McNeese St.","So",-0.0759773,2.8,2015
"Steve McWhorter","Milwaukee","Sr",2.82961,88.8,2015
"Quadir Welton","Saint Peter's","So",0.408008,58.5,2015
"Cody Wichmann","Milwaukee","So",0.937308,55.4,2015
"Michael Bradley","Samford","Sr",1.0098,48.8,2015
"Jaron Hopkins","Colorado","So",0.307098,48.6,2015
"Dustin Thomas","Colorado","So",0.522542,38.8,2015
"Grant Fiorentinos","SIU Edwardsville","Jr",-0.286348,21,2015
"Marcus Owens","Lamar","So",0.223043,52.3,2015
"Anthony Holliday","Lamar","Sr",2.3016,70.6,2015
"Evann Hall","Idaho St.","Jr",-0.702222,35.3,2015
"Jeffery Solarin","Idaho St.","Sr",1.6065,79.9,2015
"J.J. Avila","Colorado St.","Sr",3.52687,73.7,2015
"Mike Burnett","Colorado St.","Jr",0.643335,0.5,2015
"Mario Matasovic","Western Michigan","So",-0.152643,16.9,2015
"Kentrall Brooks","Marist","So",-1.2826,14.1,2015
"Carlton Hurst","Colorado St.","So",-0.198884,19.8,2015
"Trevis Jackson","Sacramento St.","So",0.24489,1,2015
"Zach Mills","Sacramento St.","Sr",0.714063,50.3,2015
"Eric Stuteville","Sacramento St.","So",0.649879,51.8,2015
"Malachi Nix","Fairleigh Dickinson","So",-0.161252,36.9,2015
"Myles Mann","Fairleigh Dickinson","So",-0.117263,10.4,2015
"Beejay Anya","North Carolina St.","So",0.965415,48.1,2015
"Patrick Wallace","North Carolina St.","So",0.136086,0.8,2015
"Lennard Freeman","North Carolina St.","So",0.852222,47,2015
"Armand Shoon","Florida Gulf Coast","So",-0.146662,1.1,2015
"Tejai Allen","Florida Gulf Coast","So",-0.230078,0.6,2015
"Tre Hagood","Prairie View A&M","Sr",0.918544,87.9,2015
"Karim York","Prairie View A&M","Jr",0.261297,61.1,2015
"Rodney Elliott","UMBC","So",0.706223,1.7,2015
"Reggis Onwukamuche","Prairie View A&M","Sr",0.0991277,61.2,2015
"Aaron Valdes","Hawaii","So",1.99903,65.8,2015
"Reggie Lynch","Illinois St.","So",1.88273,53.2,2015
"Tony Wills","Illinois St.","So",0.769819,42.4,2015
"Bobby Hunter","Illinois St.","Sr",1.47287,40.9,2015
"Auston Barnes","Bradley","Sr",1.27366,74.7,2015
"Kyle Hittle","Incarnate Word","Jr",2.5807,89.3,2015
"T.J. Taylor","North Texas","Sr",0.521862,65.1,2015
"Bryson Scott","Purdue","So",0.368712,19.5,2015
"Brandon Allen","Florida St.","So",-0.220304,8.7,2015
"Denzel Gregg","St. Bonaventure","So",-0.404284,34.7,2015
"Braiten Madrigal","Boston University","So",-0.430454,0.3,2015
"Sterling Brown","SMU","So",2.48401,57.4,2015
"Ben Moore","SMU","So",1.3602,51.2,2015
"Cameron Curry","Boston University","So",-0.384033,8.5,2015
"Desmond Fleming","Cornell","So",-0.318319,1.5,2015
"Robert Hatter","Cornell","So",1.0041,62,2015
"Scott Kingsley","Fairleigh Dickinson","So",-0.34509,13.1,2015
"Braxston Bunce","Cornell","Jr",-0.295206,0.9,2015
"Jojo Fallas","Cornell","So",0.00725541,29.6,2015
"Brandon Allums","Texas","Jr",-0.0277048,0.8,2015
"Tarale Murry","Texas","Sr",0.00361203,0.6,2015
"Blake Simmons","Evansville","So",1.23655,74.8,2015
"Lamond Murray Jr.","Pepperdine","So",0.601544,40.2,2015
"Kenneth Lowe","Green Bay","So",-0.51964,48.2,2015
"Darryl Reynolds","Villanova","So",0.246132,10,2015
"Turner Botz","Green Bay","So",-0.270029,16.2,2015
"Tevin Findlay","Green Bay","So",-0.44514,4.5,2015
"Dylan Chatman","Eastern Illinois","Sr",0.24865,70.6,2015
"Luke Piotrowski","Eastern Illinois","Jr",0.264696,29.4,2015
"Jake Verhagen","Eastern Illinois","So",-0.375429,4.1,2015
"Anthony Johnson","Eastern Illinois","So",-0.0474275,9.4,2015
"Mat Piotrowski","Eastern Illinois","Sr",-0.672925,6.6,2015
"Omar Prewitt","William & Mary","So",2.51321,83.4,2015
"Leron Fisher","Longwood","Jr",1.55756,67.1,2015
"Latre'E Russell","Norfolk St.","Sr",-0.715338,34.3,2015
"Dezmyn Trent","Boise St.","So",0.141819,6.1,2015
"Denzel Livingston","Incarnate Word","Sr",3.58302,90.2,2015
"Ed Dyson","Austin Peay","Sr",0.3242,73.8,2015
"Hikeem Champaigne","Savannah St.","Sr",0.0943982,10.2,2015
"Chris Walker","Florida","So",0.475519,34,2015
"Cazmon Hayes","Delaware","So",1.25464,69,2015
"Danrad Knowles","Houston","So",1.51188,67.5,2015
"Gregory Hayden","Hampton","So",-0.0111397,1.9,2015
"Phillip Reed","Hampton","So",-0.697063,14.9,2015
"Duda Sanadze","San Diego","Jr",0.462994,41.4,2015
"Luke Moyer","Campbell","Jr",-0.0424908,11.4,2015
"Markus Terry","Presbyterian","So",0.658389,65.1,2015
"Jevon Lyle","Milwaukee","Jr",0.449217,48.4,2015
"Matt Tiby","Milwaukee","Jr",1.93318,75.5,2015
"Ed Drew","Presbyterian","So",-0.0726402,43.3,2015
"Will Adams","Presbyterian","So",-0.321519,6.7,2015
"Mike Kobani","Appalachian St.","So",-0.0183757,10.9,2015
"Reggie Agbeko","Saint Louis","So",0.0270948,35.3,2015
"Daniel Gomis","Oregon St.","Jr",-0.130106,52.5,2015
"Greg Lewis","Rutgers","Jr",0.372166,59.4,2015
"Dashaun Wiggins","Portland St.","Sr",1.96412,71.6,2015
"Jahmel Taylor","Washington","So",-0.107673,0.6,2015
"Nigel Williams-Goss","Washington","So",3.36258,88.7,2015
"Nikola Jovanovic","USC","So",1.8028,68.9,2015
"Julian Jacobs","USC","So",1.23627,66.6,2015
"Preston Mattingly","Lamar","So",-0.674082,24.7,2015
"Brian Rohleder","Kansas St.","Jr",-0.51362,5.1,2015
"Xavier Lundy","Rider","So",0.846799,34.7,2015
"Ryan Taylor","Marshall","So",1.80873,71.6,2015
"Arthur Edwards","New Mexico","Jr",0.103415,21,2015
"Marquan Botley","Florida Atlantic","So",2.12618,82.6,2015
"Deshawn Delaney","New Mexico","Sr",2.31055,69.4,2015
"Anthony 'Cat' Barber","North Carolina St.","So",3.21531,76.4,2015
"Desmond Lee","North Carolina St.","Sr",0.547156,15,2015
"Cedric Hankerson","Boston University","So",2.5641,80.8,2015
"Eric Rippetoe","Southern Utah","Sr",0.203232,0.3,2015
"Dylan Haines","Boston University","So",-0.703208,5.9,2015
"Joe Ebondo","Old Dominion","Sr",0.227552,4.1,2015
"Andell Cumberbatch","St. Bonaventure","Sr",1.16076,79.6,2015
"Christian Gore","TCU","Jr",-0.26381,5.6,2015
"Nolan Long","Wagner","So",0.568767,26.7,2015
"Trey Kennedy","Southern Utah","So",-0.0938222,55.6,2015
"John Marshall","Southern Utah","So",-0.129652,38.1,2015
"Liam Thomas","Nicholls St.","So",0.761068,50,2015
"Juwan Major","Southern Utah","So",-0.385683,53.5,2015
"Andrew Leone","Fairfield","Fr",-0.0963783,0.2,2015
"Race Parsons","Southern Utah","So",0.404289,35.6,2015
"Casey Oliverson","Southern Utah","Jr",0.589327,53.5,2015
"Paris Lee","Illinois St.","So",1.14665,72.1,2015
"Daishon Knight","Illinois St.","Sr",3.15392,74.5,2015
"Tyus Bowser","Houston","So",-0.367104,0.1,2015
"Malik Harmon","St. Francis PA","So",0.736191,78,2015
"Dan Garvin","Bryant","So",1.74201,76.6,2015
"Ellis Williams","Bryant","So",-0.690624,1.4,2015
"Myles Davis","Xavier","So",2.90552,61.9,2015
"Steve Smith","Fairfield","So",0.18164,13.5,2015
"Jalen Moore","Utah St.","So",3.53543,84.8,2015
"Malcolm Brogdon","Virginia","Jr",3.60852,80.7,2015
"Tony Kynard","Bethune Cookman","So",-1.07892,14.9,2015
"Antonio Campbell","Ohio","So",1.68676,59.9,2015
"Wadly Mompremier","Ohio","So",-0.485837,11.7,2015
"Maurice Ndour","Ohio","Sr",2.68034,86.9,2015
"Kieffer Jordan","Army","So",-0.476435,4.9,2015
"Alex Thompson","Auburn","So",-0.298333,17.5,2015
"Tyler Livingston","UMass Lowell","So",-0.164465,35.2,2015
"Connor Devine","South Dakota St.","So",-0.0135356,16.8,2015
"Marquis Wright","Siena","So",2.08313,91.1,2015
"Tevin Broyles","New Orleans","So",0.355253,60.5,2015
"Kahlil Dukes","USC","So",0.31959,11.1,2015
"Justin Brickman","Bryant","So",-0.117013,0.2,2015
"Anson Moye","Long Beach St.","So",-0.225315,1.5,2015
"Marcus Allen","Stanford","So",1.30266,54.5,2015
"Matt Brown","Harvard","Sr",-0.457435,3.2,2015
"Marko Pirovic","Maine","So",0.277029,16.2,2015
"Erik Nissen","Maine","So",-0.435654,9.6,2015
"Theo Friedman","Oregon","So",1.23068,0.8,2015
"Kahlil Felder","Oakland","So",4.15693,95.7,2015
"Jarod Williams","Detroit","So",0.5016,49.8,2015
"Matthew Grant","Detroit","So",-0.158463,50.8,2015
"Rayshaun McGrew","Stony Brook","Jr",0.957498,67.2,2015
"Kameron Mitchell","Stony Brook","So",-0.317238,52.2,2015
"Josh Hart","Villanova","So",3.49779,63.2,2015
"Kris Jenkins","Villanova","So",2.06869,46.1,2015
"Ashton Pankey","Manhattan","Jr",2.00927,67.8,2015
"Javarez Willis","Ohio","Sr",2.19557,79.9,2015
"Cole Walton","Sacred Heart","So",-0.370568,3.1,2015
"Brandon Young","Georgia","So",-0.215517,0.4,2015
"Cameron Forte","Georgia","Jr",1.00122,29.6,2015
"Juwan Parker","Georgia","So",0.276384,27,2015
"J.J. Frazier","Georgia","So",3.01824,69.8,2015
"Kenny Paul Geno","Georgia","So",0.093585,18.5,2015
"T.K. Hayes","Furman","So",-0.626188,0.6,2015
"Kuran Iverson","Memphis","So",0.473008,7.3,2015
"Nick King","Memphis","So",1.16567,40.9,2015
"Jake McDowell","Memphis","So",-0.220981,1.9,2015
"Michtell Hahn","Holy Cross","Fr",0.747932,24.6,2015
"Dominique Elliott","Maryland Eastern Shore","Jr",0.273308,50.8,2015
"Michael Myers","Maryland Eastern Shore","Sr",2.48066,65.7,2015
"Stephen Spurlock","Maryland Eastern Shore","Fr",0.309547,6.3,2015
"Ryan Andino","Maryland Eastern Shore","Fr",1.53727,53.6,2015
"Riley McGillan","Clemson","Jr",-0.124748,1,2015
"Jestin Lewis","Mercer","Jr",0.540692,33.5,2015
"Stephon Jelks","Mercer","Fr",1.22359,28.7,2015
"Niklas Ney","Mercer","Fr",0.0918758,6.9,2015
"Tyler Moore","Mercer","Fr",0.176219,1.6,2015
"Chancellor Barnard","Loyola MD","Fr",-0.305006,45.3,2015
"Stefano Mancini","Loyola MD","Jr",-0.98444,2.5,2015
"Niko Filipovich","Hawaii","Fr",-0.0686908,6.1,2015
"Tyler Simmons","Central Arkansas","N/A",-0.0751252,1.1,2015
"Glenn Sanabria","St. Francis NY","Fr",0.966938,43.9,2015
"M.J. Rhett","Mississippi","Sr",1.85788,55.1,2015
"Anthony Piganelli","Oregon","Sr",-0.557695,0.4,2015
"Tim Jensen","Oregon","Sr",-0.449588,1.3,2015
"Tyreek Jewell","St. Francis NY","Jr",0.118758,73.1,2015
"Denzel Richardson","Eastern Kentucky","Jr",0.373254,46.4,2015
"Shawn Ray","UC Irvine","Jr",0.452359,0.9,2015
"Mark Donnal","Michigan","So",1.1537,22.3,2015
"Albert Owens","Oral Roberts","Fr",0.137149,28.2,2015
"Darian Harris","Oral Roberts","Fr",0.0279263,31.1,2015
"Aaron Young","Oral Roberts","So",1.28961,53.6,2015
"Marcus Fuggins","Morehead St.","Jr",-0.55006,16.5,2015
"Isaac Haas","Purdue","Fr",1.12602,36.1,2015
"Jon Octeus","Purdue","Sr",2.83572,71.1,2015
"Jacquil Taylor","Purdue","Fr",-0.18391,3.1,2015
"Dakota Mathias","Purdue","Fr",0.604494,48.5,2015
"P.J. Thompson","Purdue","Fr",0.141833,29.6,2015
"Bishop Daniels","Rutgers","Jr",0.290509,54.2,2015
"Khalil Batie","Rutgers","So",0.0366478,3.8,2015
"Collin Spickerman","Portland St.","Jr",-0.0191389,52.3,2015
"Tim Smallwood","Nebraska Omaha","Jr",-0.147124,32.5,2015
"C.J. Anderson","Massachusetts","Fr",-0.271905,22.7,2015
"Jabarie Hinds","Massachusetts","Jr",0.795177,53.6,2015
"Devin Newsome","Nebraska Omaha","Fr",-0.432279,13.9,2015
"Tre'Shawn Thurman","Nebraska Omaha","Fr",0.791939,64.2,2015
"Cole Welle","California","Fr",-0.132978,0.8,2015
"Dwight Tarwater","California","Sr",0.311608,46.6,2015
"Kingsley Okoroh","California","Fr",-0.284893,29.6,2015
"Nick Haldes","Dayton","N/A",-0.275328,0.2,2015
"Kyle Wiltjer","Gonzaga","Jr",4.58236,69.3,2015
"Jordan Omogbehin","Morgan St.","Sr",-0.273948,2.4,2015
