"player","team","yr","trank_ppg","mins_pct","year"
"Antwon Lillard","Bowling Green","Sr",1.24179,44.1,2019
"Tommy McCarthy","Harvard","Jr",-1.03561,8.4,2019
"Jake Silpe","Penn","Sr",0.138077,11,2019
"Jackson Donahue","Penn","Sr",0.280902,17.7,2019
"Elias Berbari","Princeton","Sr",-0.490281,0.9,2019
"Noah Bramlage","Princeton","Sr",-0.174941,3.6,2019
"Justin Jenifer","Cincinnati","Sr",1.82403,48.9,2019
"Parker Ernsthausen","Wright St.","Sr",0.466323,56.6,2019
"Jack Williams","Rice","Sr",0.684328,77.2,2019
"Akoy Agau","Louisville","Sr",1.06985,33,2019
"Jovan Grujic","Stephen F. Austin","Sr",-0.499629,7.8,2019
"Ahmaad Rorie","Montana","Sr",3.40129,88.5,2019
"Matt Heldt","Marquette","Sr",3.35374,54.3,2019
"Sacar Anim","Marquette","Jr",1.687,66.8,2019
"Traci Carter","La Salle","Jr",1.68413,10.1,2019
"Erten Gazi","Fordham","Jr",0.537712,4.3,2019
"Oumar Barry","San Jose St.","Sr",0.0350534,50,2019
"Jordan Murphy","Minnesota","Sr",3.73031,78.7,2019
"Cam Marotta","Marquette","Sr",-0.622552,0.8,2019
"Ryan Mikesell","Dayton","Jr",0.937535,51.5,2019
"Trever Spoja","Montana","Jr",-0.334402,3.4,2019
"Justin Dahl","Northern Iowa","Jr",-0.421909,0.4,2019
"Frank Byers","Texas A&M","Sr",-0.254668,0.4,2019
"Matisse Thybulle","Washington","Sr",1.96719,79.6,2019
"Aaron Carver","Old Dominion","Jr",-0.308516,43.7,2019
"Logan Routt","West Virginia","Jr",0.678864,15.7,2019
"Damiyne Durham","Cal St. Bakersfield","Sr",1.40213,64.2,2019
"Damon Wilson","Georgia St.","Jr",-0.673927,13.7,2019
"Connor Bennett","UMass Lowell","Jr",1.19825,22.6,2019
"Tyler Streeter","Morgan St.","Sr",0.138758,6.5,2019
"Nic Thomas","Norfolk St.","Jr",0.466967,47.6,2019
"Cameron Walker","Stanford","Jr",-0.0704405,7,2019
"Deion James","Colorado St.","Sr",1.57849,61.6,2019
"Dan Sheets","Saint Mary's","Jr",0.0196398,0.4,2019
"Kenny Williams","North Carolina","Sr",4.4437,77.4,2019
"Lindsey Drew","Nevada","Sr",3.38478,52.6,2019
"Myles Stephens","Princeton","Sr",2.74883,84.7,2019
"James Claar","Western Illinois","Jr",-0.417586,9.4,2019
"Beau Brown","South Dakota St.","Jr",-0.57185,0.8,2019
"Delo Bruster","Western Illinois","Sr",-0.475904,42.1,2019
"Cole Gentry","Wright St.","Jr",1.26972,58,2019
"Dan Jech","South Dakota","Sr",0.967658,10,2019
"Tevin King","South Dakota St.","Sr",2.37975,68.1,2019
"Tyler Hagedorn","South Dakota","Sr",2.31065,63.2,2019
"Nick Weiler-Babb","Iowa St.","Sr",3.4756,63.3,2019
"Ryan Taylor","Northwestern","Sr",3.1964,72.9,2019
"Justin Wright-Foreman","Hofstra","Sr",4.75544,94.9,2019
"Braiden Shaw","BYU","Sr",-0.392225,0.1,2019
"Jack Beach","Gonzaga","Jr",-0.495673,2.6,2019
"Colin Russell","UC Davis","Sr",-0.16617,15.9,2019
"Rashad Jackson","Portland","Sr",-0.462039,7.9,2019
"Derrik Smits","Valparaiso","Jr",0.884966,44.1,2019
"Hunter Seacat","Appalachian St.","Jr",0.380545,19.5,2019
"Dennis Tunstall","Towson","Jr",1.51154,37.7,2019
"Jon Davis","Charlotte","Sr",2.96075,91.4,2019
"Paulius Zalys","Lafayette","Sr",0.452601,61.1,2019
"Auston Evans","Lafayette","Sr",-0.597378,2.2,2019
"Jacob Orender","California","Sr",0.138286,0.4,2019
"Chris Clemons","Campbell","Sr",4.79194,80.3,2019
"Balsa Dragovic","Harvard","Sr",-0.392225,0.1,2019
"Guilien Smith","Dartmouth","Sr",1.41017,5.4,2019
"Joel Davis","Cornell","Sr",-0.324421,43,2019
"Lacey James","Northern Illinois","Sr",-0.209032,53.7,2019
"Troy Whiteside","Cornell","Jr",0.620381,58.8,2019
"Cameron Jones","Saint Peter's","Jr",-0.0810196,53.6,2019
"J.D. Slajchert","UC Santa Barbara","Sr",0.50549,0.7,2019
"Akwasi Yeboah","Stony Brook","Jr",2.44759,71.6,2019
"Ryan Jones","UMass Lowell","Sr",1.19911,79.1,2019
"Alex Thomas","Towson","Sr",-0.0269954,38.8,2019
"Everett Duncan","Vermont","Jr",3.17449,71.5,2019
"Andrew Fleming","Lipscomb","Jr",-0.0957301,18.3,2019
"Marlain Veal","Southeastern Louisiana","Sr",2.37698,85.8,2019
"Martin Krampelj","Creighton","Jr",3.33311,34.2,2019
"Develle Phillips","James Madison","Sr",1.42223,56.8,2019
"Jordan Hunter","Lamar","Jr",1.25932,46.2,2019
"Tanner Krebs","Saint Mary's","Jr",2.54573,68.2,2019
"Curran Scott","Tulsa","Sr",0.900498,36.7,2019
"Moses Greenwood","Southeastern Louisiana","Sr",1.25362,53.3,2019
"Everson Davis","Binghamton","Sr",1.00727,59.7,2019
"Daniel Utomi","Akron","Jr",3.06006,85.6,2019
"Zach Jackson","Nebraska Omaha","Sr",3.38825,79.5,2019
"Zach Pirog","Cal Baptist","Jr",0.363647,23.8,2019
"Zavier Turner","Grambling St.","Sr",2.00854,72.9,2019
"Karl Harris","Northern Arizona","Sr",0.506168,45.4,2019
"Demajeo Wiggins","Bowling Green","Sr",2.17599,67.3,2019
"Mamadi Diakite","Virginia","Jr",1.44619,39,2019
"Jibri Blount","North Carolina Central","Jr",-0.401456,35.2,2019
"Rickey McGill","Iona","Sr",2.6414,80.4,2019
"Otis Livingston II","George Mason","Sr",3.43387,89.1,2019
"Javan White","Clemson","Jr",1.99473,67.9,2019
"Nikola Scekic","South Florida","Sr",-1.01754,38.6,2019
"Johncarlos Reyes","Boston College","Jr",0.170264,25.1,2019
"Deng Geu","North Dakota St.","Jr",1.11912,34.9,2019
"Khy Kabellis","Pacific","Jr",0.50802,83.6,2019
"Shembari Phillips","Georgia Tech","Jr",0.961952,49.6,2019
"Curtis Cobb","Massachusetts","Jr",0.479583,75.6,2019
"DJ Draper","North Texas","Jr",1.53009,43.3,2019
"A.J. Turner","Northwestern","Jr",2.23321,77.3,2019
"Kris Martin","Colorado St.","Jr",1.4501,73.8,2019
"Jalen Poyser","St. Bonaventure","Jr",1.19102,64.9,2019
"Stefan Gonzalez","UC Davis","Jr",0.600372,12.8,2019
"Rob Edwards","Arizona St.","Jr",2.07448,76.4,2019
"Anthony Green","Northeastern","Sr",1.08786,42.1,2019
"Donnell Gresham Jr.","Northeastern","Jr",2.04226,69,2019
"Hunter Summy","San Diego","Sr",0.408879,5.3,2019
"Brandonn Kamga","High Point","Jr",1.05688,65.5,2019
"Jeremy Miller","Northeastern","Sr",0.529409,17.5,2019
"Allante Holston","Indiana St.","Sr",-0.205902,44.4,2019
"Matty McConnell","Robert Morris","Sr",0.947358,77.1,2019
"Matt Holba","Fort Wayne","Jr",0.541697,47.9,2019
"Kyle Leufroy","Lehigh","Sr",0.586396,63.7,2019
"Levi Bradley","Northern Illinois","Sr",2.51189,74.6,2019
"Jaylen Key","Northern Illinois","Jr",0.809722,54.1,2019
"James Gollon","Ohio","Sr",1.1388,52.7,2019
"CJ Massinburg","Buffalo","Sr",4.47703,84.7,2019
"Dane Norman","Air Force","Sr",0.137741,10.1,2019
"Danny Hummer","Ohio St.","So",0.0592488,2.6,2019
"Pervis Louder","Air Force","Sr",0.0946727,21,2019
"Evan Fisher","Siena","Sr",0.29172,67.6,2019
"Admon Gilder","Texas A&M","Sr",3.33311,68.5,2019
"Mamadou Ndiaye","Saint Peter's","Sr",0.739469,26.8,2019
"Kenny Wormley","Hofstra","Sr",-0.223851,34.8,2019
"Antwon Portley","Fordham","Jr",0.1922,66.7,2019
"Christian Thieneman","Marshall","Jr",-0.388873,2.5,2019
"Jason Burnell","Jacksonville St.","Sr",2.41751,61.5,2019
"Malik Benlevi","Georgia St.","Sr",2.82617,87.6,2019
"Chance McSpadden","UCF","Jr",-0.166906,23.6,2019
"Ivan Bender","Maryland","Sr",0.560213,13.4,2019
"Ryan McMahon","Louisville","Jr",1.79355,31,2019
"Seth Rouse","Robert Morris","Sr",0.318427,2,2019
"Jayce Johnson","Utah","Jr",1.09445,35.7,2019
"Corey Johnson","Harvard","Sr",0.677806,68.3,2019
"Sean McDermott","Butler","Jr",3.17972,51.6,2019
"Ashtin Chastain","San Jose St.","Jr",-0.665006,42.2,2019
"Jordan Jackson","UT Rio Grande Valley","Sr",1.17645,5.7,2019
"Charles Brown III","Incarnate Word","Sr",1.01764,73.4,2019
"Brandon Clarke","Gonzaga","Jr",3.96257,82.1,2019
"Greg King","Niagara","Sr",0.641436,41.9,2019
"Abdul Lewis","NJIT","Sr",1.48612,69,2019
"Evan Boudreaux","Purdue","Jr",2.32545,83.3,2019
"Ahmad Caver","Old Dominion","Sr",3.30476,92.2,2019
"Ryan Kreklow","Missouri St.","Sr",0.641532,48.9,2019
"Emmanuel Olojakpoke","Akron","Jr",1.10252,21.7,2019
"Xavier Eaglin","Prairie View A&M","Jr",-0.360552,0.4,2019
"Jazz Johnson","Nevada","Jr",2.89921,88.9,2019
"Rex Pflueger","Notre Dame","Sr",1.98325,79.3,2019
"Matt Ryan","Vanderbilt","Jr",0.980846,19.8,2019
"Jaylen Franklin","Abilene Christian","Sr",0.956668,83.3,2019
"Jarred Reuter","George Mason","Jr",1.04692,24.9,2019
"Ebuka Izundu","Miami FL","Sr",1.59953,36.2,2019
"Jamaal King","St. Francis PA","Sr",2.90937,77.9,2019
"Delundre Dixon","Chicago St.","Jr",-0.846992,43.1,2019
"Jesse Love","Jackson St.","Jr",-0.521981,43,2019
"Elliott Welmer","Saint Louis","So",1.03873,60.9,2019
"Stokley Chaffee Jr.","Tennessee St.","Sr",0.990126,40.4,2019
"Matt McCarthy","San Francisco","Sr",1.0869,55.5,2019
"David Nichols","Florida St.","Sr",1.90946,85.6,2019
"Jorden Kite","Incarnate Word","Jr",0.369545,24.9,2019
"Jermaine Ukaegbu","Winthrop","Sr",0.16906,28.3,2019
"Matt Frierson","The Citadel","Sr",1.9266,71.8,2019
"Quayson Williams","The Citadel","Sr",0.712881,38.4,2019
"Evan Hall","IUPUI","Sr",-0.122194,56.4,2019
"Noah Thomas","IUPUI","Jr",-0.392225,0.2,2019
"JT Gibson","Nebraska Omaha","Jr",1.45663,69.2,2019
"Jarrey Foster","SMU","Sr",3.66184,46.7,2019
"Pierfrancesco Oliva","Saint Joseph's","Jr",0.623304,66,2019
"Derric Jean","Louisiana Tech","Sr",1.32849,65,2019
"Olin Carter III","San Diego","Sr",1.78623,87.1,2019
"Tyler Williams","San Diego","Sr",1.97082,67.2,2019
"Kyle Clark","Saint Mary's","Sr",2.54944,4.1,2019
"Alex Floresca","San Diego","Jr",-0.309976,28.2,2019
"Dante Scott","Mississippi Valley St.","Sr",1.57225,72.9,2019
"Justice Obasohan","East Carolina","Sr",-0.667975,5.8,2019
"Craig Randall II","Duquesne","Jr",0.211246,44.9,2019
"Jordan Dartis","Ohio","Sr",2.43869,68.9,2019
"Doug Taylor","Ohio","Sr",0.835193,58.3,2019
"Jaelan Sanford","Toledo","Sr",3.64491,86.1,2019
"Devin Cannady","Princeton","Sr",3.52459,90.1,2019
"Adam Wolf","Missouri","Sr",0.786383,0.9,2019
"Trey Phills","Yale","Sr",1.6478,66.6,2019
"Thomas Ryan","Yale","Sr",-0.43318,2.5,2019
"Blake Reynolds","Yale","Sr",1.37488,68.8,2019
"Kristinn Palsson","Marist","Sr",0.243763,9.9,2019
"Brian Parker","Marist","Sr",2.39613,77.2,2019
"Caleb Tanner","Radford","Sr",1.70443,31.6,2019
"Tanner Rubio","Jacksonville","Jr",-0.626321,63,2019
"Lee Richmond","Jacksonville","Jr",-0.267579,7.3,2019
"David Erebor","Brown","Jr",0.226879,0.9,2019
"Joshua Howard","Brown","Jr",0.648457,43.6,2019
"Kason Harrell","Fort Wayne","Sr",1.61658,79.4,2019
"PJ Savoy","Florida St.","Sr",1.31327,25,2019
"Will Miles","Florida St.","So",-0.679452,0.4,2019
"Nick Fruscio","Albany","Jr",-0.0267367,0.3,2019
"Trevon Gross Jr.","Virginia","Sr",0.0824161,2,2019
"Michael Brown","Davidson","Jr",-0.19906,1,2019
"Ken Uhlar","New Hampshire","So",-0.312589,0.8,2019
"Malcolm Wynter","Davidson","Jr",0.0946402,1.9,2019
"Cal Freundlich","Davidson","Jr",-0.207502,1.2,2019
"Sidy N'Dir","Pittsburgh","Sr",1.37806,65.1,2019
"Isaiah Roby","Nebraska","Jr",2.77402,58,2019
"Brady Rudrud","Minnesota","Jr",-0.36287,1.1,2019
"Jeriah Horne","Tulsa","So",0.490962,26.1,2019
"Eric Curry","Minnesota","So",1.08162,48.6,2019
"Michael Hurt","Minnesota","Jr",0.169671,46.9,2019
"Austin Davis","Michigan","Jr",0.145145,2.7,2019
"Amir Coffey","Minnesota","Jr",2.81852,43.9,2019
"Jackson Davis","Eastern Kentucky","Sr",1.06387,21.2,2019
"Kai Edwards","Northern Colorado","Jr",0.596324,13.2,2019
"Tyrell Williams","Iona","Sr",0.0507285,2.6,2019
"Dayon Griffin","UCF","Sr",0.574998,68.2,2019
"James Butler","Drexel","So",0.492384,1.4,2019
"Connor Mannion","Navy","Jr",-1.37279,0.6,2019
"Dylan Brewster","Chattanooga","Sr",-1.41911,2.4,2019
"Marshall Graves","LSU","Jr",0.251839,5.4,2019
"Reed Vial","LSU","Sr",-0.102473,1.8,2019
"Davauhnte Turner","Saint Peter's","Sr",1.32195,62.7,2019
"Darraja Parnell","Central Arkansas","Jr",0.112074,21,2019
"Quinn Taylor","Saint Peter's","Jr",0.821234,62.8,2019
"Mark French","Texas A&M","Jr",-0.456178,0.5,2019
"Eric Vila","Fresno St.","So",-0.410511,19.1,2019
"Tobias Sjoberg","Marist","Jr",0.746336,53.4,2019
"Ahmed Ismail","IUPUI","Sr",-0.291747,37.3,2019
"Patrick Binzer","UT Arlington","So",-0.233768,0.2,2019
"Nijal Pearson","Texas St.","Jr",2.244,84.7,2019
"Marlin Davis","Texas St.","Jr",-1.10515,33.1,2019
"Eric Terry","Texas St.","Jr",0.739838,38.3,2019
"DJ Bryant","UT Arlington","Jr",0.130089,36.9,2019
"Izayah Mauriohooho-le'afa","Sacramento St.","Jr",0.672694,73,2019
"Jacob Calloway","Southern Utah","Jr",0.483738,37.9,2019
"Ivan Madunic","Southern Utah","Jr",0.382594,29.8,2019
"Jerrick Harding","Weber St.","Jr",4.01547,84.7,2019
"Jailyn Ingram","Florida Atlantic","Jr",-0.397445,63.6,2019
"Bo Blight","Charlotte","So",-0.206948,0.7,2019
"Luke Sasser","George Washington","Jr",-0.560321,0.8,2019
"DaQuan Bracey","Louisiana Tech","Jr",2.41224,47.6,2019
"Martin Jones II","North Carolina A&T","Jr",-0.227785,8.4,2019
"Lucas Siewert","Colorado","Jr",1.93334,42.5,2019
"Issa Thiam","Rutgers","Jr",1.38931,71.9,2019
"D'Mitrik Trice","Wisconsin","Jr",1.38546,23.8,2019
"Aleem Ford","Wisconsin","So",1.79611,60.8,2019
"Michael Ballard","Wisconsin","So",-0.392225,0.1,2019
"Charlie Moore","Kansas","So",2.11943,71,2019
"Deleon Brown","Colorado","Jr",-0.218244,32.3,2019
"De'Ron Davis","Indiana","Jr",2.31518,22.5,2019
"Nadi Beciri","Fairleigh Dickinson","Sr",-0.161157,11.7,2019
"Matt Cimino","American","Sr",-0.952535,15.8,2019
"Anthony Swan","Cal St. Northridge","Sr",-0.37197,15.2,2019
"Darian Bryant","Delaware","Sr",-1.10909,70.1,2019
"Sam Berlin","High Point","Sr",0.00796535,2.5,2019
"Miye Oni","Yale","Jr",1.79847,78.7,2019
"Eric Monroe","Yale","Jr",-0.234599,41.9,2019
"David DiLeo","Central Michigan","Jr",2.88563,84.3,2019
"Austin Williams","Yale","Jr",-0.384372,0.7,2019
"Kevin McKay","Central Michigan","Jr",3.37365,64.3,2019
"Innocent Nwoko","Central Michigan","So",-0.0825069,4.1,2019
"Matty Smith","Central Michigan","Jr",-0.561733,13.5,2019
"Malik Johnson","Canisius","Jr",1.60026,82.5,2019
"Mike Lewis II","Duquesne","Jr",2.56849,76,2019
"Trey Landers","Dayton","Jr",3.03932,66.4,2019
"Jon Axel Gudmundsson","Davidson","Jr",4.00686,88.6,2019
"Anthony Lamb","Vermont","Jr",2.9282,29.7,2019
"Ben Shungu","Vermont","So",-0.134792,8.6,2019
"Malik Martin","Tennessee Tech","Sr",0.76494,57.9,2019
"Kory Holden","South Alabama","Sr",-0.0830561,11.8,2019
"Tyler Jones","Maryland Eastern Shore","Jr",0.836081,74.2,2019
"Ibrahim Dosunmu","Howard","Jr",0.569413,5.5,2019
"Nate Garvey","Howard","So",-0.115437,14.8,2019
"Henry Odunze","Howard","So",0.778947,1.1,2019
"Michael Obindu","Howard","Sr",-0.507336,10.3,2019
"Colen Gaynor","Maryland Eastern Shore","So",-0.756635,49.8,2019
"Montraz Oliver","Maryland Eastern Shore","So",-0.349211,4.5,2019
"Scottie James","Liberty","Jr",3.49774,65.1,2019
"Dominik Olejniczak","Mississippi","Jr",0.717003,34.7,2019
"Trevor Stanback","Stanford","Jr",0.294849,3.7,2019
"Beau Rydalch","Utah","Jr",-0.0527757,1,2019
"JoJo Zamora","New Mexico St.","Sr",1.14629,49.2,2019
"Jay Harvey","South Dakota","Sr",-0.574041,38.6,2019
"Keon Clergeot","Massachusetts","So",0.466565,19.9,2019
"Lesley Varner Jr.","UT Rio Grande Valley","Jr",0.1977,42.6,2019
"Mattia Da Campo","Seattle","Jr",0.452225,11.2,2019
"Morgan Means","Seattle","Jr",0.350228,67.8,2019
"Jermaine Haley","West Virginia","So",-1.0112,48.2,2019
"Yito Alvarado","South Florida","Jr",-0.178909,0.9,2019
"Chris Lewis","Harvard","Jr",2.58607,64.3,2019
"Christian Juzang","Harvard","Jr",0.574731,65.2,2019
"Ian Sistare","Dartmouth","Jr",-0.218908,33.5,2019
"James Foye","Dartmouth","Jr",-0.892889,23.9,2019
"Will Emery","Dartmouth","Jr",0.487996,57.1,2019
"Justin Bassey","Harvard","Jr",0.646478,77.9,2019
"Robert Baker","Harvard","Jr",-0.393264,17.8,2019
"Bryce Aiken","Harvard","Jr",2.20237,28.9,2019
"Arinze Chidom","Washington St.","So",0.630449,21.7,2019
"Alexander Strating","Colorado","Jr",0.159278,0.5,2019
"Jermaine Marrow","Hampton","Jr",2.3414,86,2019
"Peter Kiss","Rutgers","So",1.22851,74,2019
"Cassius Winston","Michigan St.","Jr",4.96338,70.1,2019
"Joshua Langford","Michigan St.","Jr",2.44362,67.5,2019
"Tramaine Isabell","Saint Louis","Sr",4.0098,71.8,2019
"Adam Mitola","George Washington","Jr",-0.524422,2.6,2019
"Byron Frohnen","UTSA","Jr",1.75551,69.8,2019
"Giovanni De Nicolao","UTSA","Jr",0.890508,71.8,2019
"Mitar Stanojevic","UTSA","Jr",0.0327928,1.6,2019
"Kevin Marfo","Quinnipiac","So",0.0922249,14.6,2019
"Jamar Akoh","Montana","Sr",2.52314,64.8,2019
"DeSean Murray","Western Kentucky","Sr",2.69258,59.7,2019
"Brandon Anderson","Brown","Jr",2.38932,83.5,2019
"Maliek White","Providence","Jr",0.745642,22.9,2019
"Joey Brunk","Butler","Jr",0.239672,7.6,2019
"Davion Mintz","Creighton","Jr",1.69784,52.9,2019
"Jordan Scurry","Creighton","Jr",0.151575,3.9,2019
"Jagan Mosely","Georgetown","Jr",0.775563,56.4,2019
"George Muresan","Georgetown","Jr",0.821355,1.4,2019
"Sam Hauser","Marquette","Jr",5.36681,80.6,2019
"Markus Howard","Marquette","Jr",4.80813,75.7,2019
"Kobe Gantz","Delaware St.","Jr",2.59576,12.6,2019
"Brent Carraway","Presbyterian","Jr",-1.33761,0.3,2019
"Dominic Ezeani","Longwood","Jr",-0.029148,3.1,2019
"Kouat Noi","TCU","Jr",2.89164,54,2019
"Mark Vital","Baylor","So",1.0599,58.9,2019
"Toliver Freeman","Saint Joseph's","Jr",-0.234728,0.4,2019
"AJ Wilson","George Mason","So",0.474319,26.7,2019
"Kade Kinnamon","Kansas St.","Sr",-0.283819,0.8,2019
"Ar'mond Davis","UC Santa Barbara","Sr",0.651433,31.9,2019
"Adrio Bailey","Arkansas","Jr",1.0966,31.2,2019
"KJ Langston","Washington St.","Sr",-0.358876,2,2019
"Jeff Pollard","Washington St.","Jr",0.653637,24.2,2019
"Anthony Lawrence II","Miami FL","Sr",2.42942,75.6,2019
"Eugene Omoruyi","Rutgers","Jr",1.23031,51,2019
"Jonathan Holmes","Arkansas","Jr",0.201514,1.3,2019
"Christian Ellis","SIU Edwardsville","Jr",0.670722,67.9,2019
"Brandon Jackson","SIU Edwardsville","Jr",0.120345,39.1,2019
"Jared Stutzman","Idaho St.","Jr",3.7908,73.9,2019
"Conner Toolson","Utah Valley","Sr",2.43975,79.4,2019
"Justin Benton","SIU Edwardsville","Jr",0.511832,62.4,2019
"Malik Smith","Bryant","So",-0.417004,7.5,2019
"Drew Rackley","College of Charleston","Jr",0.372267,32.7,2019
"Danny Pippen","Kent St.","Jr",1.21477,53.2,2019
"LeSean Brown","Air Force","Jr",0.00816311,2.7,2019
"Baylee Steele","Utah Valley","Jr",0.419384,48.6,2019
"Xavier Green","Old Dominion","So",0.247112,53.6,2019
"Tim Harrison","Rice","Jr",-0.314955,27.4,2019
"Jonathan DeWane","Air Force","Jr",0.463865,7.6,2019
"Ben Marcus","Little Rock","Sr",0.580922,38,2019
"DJ Laster","Gardner Webb","Sr",1.48762,65.8,2019
"James Palmer Jr.","Nebraska","Sr",4.05762,77.3,2019
"Tareq Coburn","Hofstra","So",-0.112694,2.1,2019
"Amadi Ikpeze","St. Bonaventure","Jr",0.693219,35.1,2019
"De'Riante Jenkins","VCU","Jr",2.01945,72.8,2019
"Malik Crowfield","VCU","Jr",0.685503,52.1,2019
"Mamadou Diarra","Connecticut","So",0.498775,24.2,2019
"Rahamanh Katumbusi","Alcorn St.","Jr",0.0111679,8.9,2019
"Jimbo Lull","San Francisco","Jr",0.399106,21.6,2019
"Jose Martinez","San Diego","Jr",0.205433,4.4,2019
"Charles Minlend","San Francisco","So",1.36549,51.1,2019
"Jordan Ratinho","San Francisco","Jr",2.44549,77.5,2019
"Remu Raitanen","San Francisco","Jr",0.339461,30.3,2019
"Mitchell Smith","Missouri","So",-0.139507,6.4,2019
"Justin Turner","Bowling Green","So",2.05893,83.9,2019
"Dylan Frye","Bowling Green","Jr",1.14097,70.4,2019
"Caleb Morris","Air Force","Jr",0.865099,22.7,2019
"Kyle Mallers","Ball St.","Jr",2.14837,69,2019
"Michael Hughes","Duquesne","So",-0.0418224,9.4,2019
"Tavian Dunn-Martin","Duquesne","So",0.555956,26.3,2019
"Malik Marquetti","Louisiana Lafayette","Sr",1.5909,68,2019
"Devonnte Holland","Radford","Jr",0.413046,37,2019
"Isaiah Walton","Longwood","Sr",1.46711,58.2,2019
"Leighton Schrand","Xavier","Jr",-0.357168,0.5,2019
"John Koz","Cincinnati","Jr",0.0474239,0.7,2019
"Devin Fleming","USC","Sr",0.0844691,0.2,2019
"Marcus Stroman","Louisiana Lafayette","Sr",1.45132,68.7,2019
"Solomon Young","Iowa St.","Jr",1.9468,56.6,2019
"Ty Jerome","Virginia","Jr",3.22612,76.6,2019
"Cameron Lard","Iowa St.","So",3.11047,61.4,2019
"Jay Huff","Virginia","So",1.20075,7.8,2019
"De'Andre Hunter","Virginia","So",2.80928,48.1,2019
"Udoka Azubuike","Kansas","Jr",3.65425,54.2,2019
"Joey Downes","Rutgers","Jr",-0.335816,0.5,2019
"Lysander Bracey","Hampton","Jr",0.296805,36.2,2019
"Will Leviton","Rhode Island","Sr",-0.143749,0.8,2019
"Eric Dadika","Rhode Island","Jr",-0.0786912,1.8,2019
"Ariston Johnson","Alabama A&M","Jr",-1.14514,26.7,2019
"De'Ederick Petty","Alabama A&M","Jr",-0.305038,56.6,2019
"Tracey Burnett","Alabama A&M","Jr",-0.302881,24.5,2019
"Evan Wiley","Alabama A&M","Jr",0.240298,63.6,2019
"Patrick Szpir","Chicago St.","Jr",-0.989807,25.7,2019
"Taze Moore","Cal St. Bakersfield","So",-0.0841863,15.6,2019
"Justin Davis","Cal St. Bakersfield","So",1.55023,55.4,2019
"Greg Lee","Cal St. Bakersfield","So",-0.103265,20.1,2019
"Christian Terrell","UC Santa Barbara","Jr",0.361174,40.5,2019
"Andrew Pickles","UC Santa Barbara","So",0.045768,0.9,2019
"Zach Farquhar","Liberty","Sr",0.0903697,1.9,2019
"Myo Baxter-Bell","Liberty","Jr",0.666209,28.8,2019
"Georgie Pacheco-Ortiz","Liberty","Jr",1.63412,77.8,2019
"Austin Mueller","Wyoming","So",-0.236428,5.3,2019
"Cliff Thomas Jr.","High Point","Jr",0.211809,4.8,2019
"KJ Robinson","Nebraska Omaha","Jr",0.119267,66.4,2019
"Chad Hudson","IUPUI","Jr",0.00894043,1.2,2019
"Elyjah Goss","IUPUI","Jr",0.254365,33.9,2019
"Evan Borgman","IUPUI","So",-0.203256,1.4,2019
"RaySean Scott Jr.","Florida Gulf Coast","Jr",1.7791,29.1,2019
"Brandon Johnson","Western Michigan","Jr",1.2812,61.7,2019
"Adida Ikongshul","Western Michigan","Jr",-1.36017,7.8,2019
"Shamorie Ponds","St. John's","Jr",4.90562,82.8,2019
"Lorenzo Edwards","Saint Joseph's","Jr",-0.162968,12.8,2019
"Charlie Brown","Saint Joseph's","So",2.30777,84.7,2019
"Grant Golden","Richmond","So",2.48128,75.8,2019
"Nick Sherod","Richmond","Jr",3.29265,77.8,2019
"Zeke Moore","Tennessee Tech","So",0.180858,45.4,2019
"Danjel Purifoy","Auburn","So",2.94701,64.4,2019
"Troy Harper","Drexel","Sr",0.986331,43.8,2019
"Jared Harper","Auburn","Jr",3.89849,76.2,2019
"Houston Smith","Bethune Cookman","Jr",0.113289,54.6,2019
"Chance Garvin","Idaho","So",-0.541479,0.7,2019
"Isaac Wulff","UCLA","Jr",0.083984,0.2,2019
"Anfernee McLemore","Auburn","Jr",2.22488,38.6,2019
"Colin Hale","Texas A&M Corpus Chris","Jr",-1.42572,38,2019
"Elijah Schmidt","Texas A&M Corpus Chris","Jr",0.0231739,55.1,2019
"Perry Francois","Texas A&M Corpus Chris","Jr",-0.393671,29.8,2019
"Vittorio Reynoso-Avila","Princeton","Jr",0.317786,2.7,2019
"Jeremiah Bozeman","Jackson St.","Jr",-0.643765,37.4,2019
"Elijah Thomas","Clemson","Sr",2.39689,62,2019
"Kinnon LaRose","Sacred Heart","Jr",1.30292,69.6,2019
"Markell Johnson","North Carolina St.","Jr",2.33575,57.1,2019
"Eric Hester","Akron","So",1.27962,7.6,2019
"Anthony Gaston","Grambling St.","Jr",0.0465032,61.2,2019
"Charles Simmons","Grambling St.","Jr",0.248595,0.8,2019
"Ivy Smith Jr.","Grambling St.","Jr",1.8054,86.8,2019
"JC Younger","Presbyterian","Jr",0.493068,74.6,2019
"Armel TeTe","Presbyterian","Jr",-0.541424,54.9,2019
"Jayden Hodgson","Bradley","Jr",0.221385,58.6,2019
"Ashtyn Bradley","LIU Brooklyn","Jr",0.0321403,1.2,2019
"Kaleb Bishop","Fairleigh Dickinson","Jr",1.42919,58,2019
"Donyell Marshall Jr.","Central Connecticut","Jr",-0.0586169,1.1,2019
"Julian Batts","LIU Brooklyn","Jr",2.04543,74.3,2019
"Jashaun Agosto","LIU Brooklyn","Jr",1.08816,88.2,2019
"Miles Wilson","Miami FL","So",1.0914,69.8,2019
"Jack Vukelich","Mount St. Mary's","So",-0.170162,0.6,2019
