team,departing_ppg,returning_ppg,mins,off_coeff,def_coeff,yusag_coeff,stars_5,stars_4,stars_3,num_star_players,avg_recruit_score,composite_score
Oklahoma,11.15505803,11.15505803,0.255,5.92514289911405,6.97950141614476,12.9046443152588,0,2,1,3,93.53,NA
Oklahoma St.,10.77877116,10.77877116,0.263,2.28153507139029,2.87969895459822,5.16123402598847,0,0,2,2,0,NA
Old Dominion,5.721014142,5.721014142,0.364,-2.68296263889291,-5.0433092697135,-7.72627190860646,0,0,2,2,88.83,NA
Ole Miss,3.043205261,3.043205261,0.58,4.62269169288337,2.82891606444078,7.45160775732417,0,1,1,2,94.95,NA
Omaha,5.965795875,5.965795875,0.5720000000000001,-1.98569442736497,-3.56233705900168,-5.54803148636666,NA,NA,NA,NA,NA,NA
Oral Roberts,3.634573281,3.634573281,0.458,-2.33259878772155,-4.11227670575619,-6.44487549347778,0,0,0,0,0,NA
Oregon,11.70680332,11.70680332,0.504,6.23471860308187,4.86933740817212,11.104056011254,0,1,0,1,98.1,NA
Oregon St.,9.990991414,9.990991414,0.257,-0.917471905404832,2.93916716255007,2.02169525714524,0,0,1,1,88.86,NA
Pacific,1.258682288,1.258682288,0.054,-8.35872794831808,-9.40449876064865,-17.7632267089668,NA,NA,NA,NA,NA,NA
Penn,5.879183054,5.879183054,0.621,-0.0521213662459825,-2.85160823278628,-2.90372959903228,NA,NA,NA,NA,NA,NA
Penn St.,6.481182337,6.481182337,0.611,6.21611941219138,2.27855461212785,8.49467402431921,0,2,2,4,90.51,NA
Pepperdine,11.28518707,11.28518707,0.119,-0.26304727916143,-2.58679207162879,-2.84983935079021,NA,NA,NA,NA,NA,NA
Pittsburgh,9.276329756,9.276329756,0.5,5.07353684739403,8.727976647314,13.801513494708,0,0,2,2,90.19,NA
Portland,4.913089573,4.913089573,0.408,-2.04201537231916,-6.32897441992512,-8.3709897922443,0,0,1,1,91.44,NA
Portland St.,4.654168323,4.654168323,0.311,-3.45440364108036,-2.48210912780377,-5.93651276888416,NA,NA,NA,NA,NA,NA
Prairie View,2.406147063,2.406147063,0.096,-6.44497944245108,-7.44523010847661,-13.8902095509277,NA,NA,NA,NA,NA,NA
Presbyterian,5.186413586,5.186413586,0.4,-2.98282872635693,-3.53112267543845,-6.51395140179537,NA,NA,NA,NA,NA,NA
Princeton,6.826724768,6.826724768,0.657,3.80584420268788,3.87972867556209,7.68557287825002,0,0,2,2,87.37,NA
Providence,10.35838786,10.35838786,0.447,3.46283751948272,7.85904942997944,11.3218869494622,0,1,1,2,91.05,NA
Purdue,13.54747748,13.54747748,0.542,15.3733298231419,8.28459955495491,23.6579293780968,0,2,3,5,91.1,NA
Purdue Fort Wayne,3.802131653,3.802131653,0.625,2.38353197006891,-1.55420156813657,0.82933040193231,NA,NA,NA,NA,NA,NA
Quinnipiac,6.057316542,6.057316542,0.526,2.55520184359337,-3.49684367302221,-0.941641829428805,NA,NA,NA,NA,NA,NA
Radford,11.85926652,11.85926652,0.243,-3.87092049606515,-0.689338527724959,-4.56025902379012,NA,NA,NA,NA,NA,NA
Rhode Island,4.350860775,4.350860775,0.524,1.02295813209987,-3.96051141928166,-2.93755328718184,NA,NA,NA,NA,NA,NA
Rice,8.887374401,8.887374401,0.203,-1.59956282785795,-1.67426946831967,-3.27383229617763,0,0,1,1,88.33,NA
Richmond,11.46105647,11.46105647,0.345,0.342812596747633,7.07671971052622,7.41953230727386,0,0,1,1,82.5,NA
Rider,4.346411884,4.346411884,0.34,-1.26600306748746,-2.01938147557348,-3.28538454306093,NA,NA,NA,NA,NA,NA
Robert Morris,6.801445022,6.801445022,0.322,-3.16281904704482,-5.12953874428563,-8.29235779133044,NA,NA,NA,NA,NA,NA
Rutgers,5.09826264,5.09826264,0.238,-3.65232203935164,10.1420399120785,6.48971787272684,2,1,2,5,94.81,NA
Sacramento St.,4.995965183,4.995965183,0.468,-10.5178595105456,1.18358344606994,-9.33427606447569,NA,NA,NA,NA,NA,NA
Sacred Heart,6.706078231,6.706078231,0.298,-2.23953446836462,-5.72486106155086,-7.96439552991544,NA,NA,NA,NA,NA,NA
Saint Francis (PA),2.883255064,2.883255064,0.623,-11.1994646136389,-5.42335033017992,-16.6228149438187,NA,NA,NA,NA,NA,NA
Saint Joseph's,4.211807966,4.211807966,0.541,4.45115109679275,1.58875498060036,6.03990607739311,NA,NA,NA,NA,NA,NA
Saint Louis,3.383614153,3.383614153,0.391,5.01533171782668,-6.89393835227337,-1.87860663444664,0,0,1,1,86.63,NA
Saint Mary's (CA),8.480245113,8.480245113,0.471,1.65870120768151,14.3261593914907,15.9848605991723,NA,NA,NA,NA,NA,NA
Saint Peter's,3.937227432,3.937227432,0.445,-9.06734558244516,6.46864370119104,-2.59870188125412,NA,NA,NA,NA,NA,NA
Sam Houston,3.03572657,3.03572657,0.54,-0.739691599764614,1.57903751397628,0.83934591421166,0,0,1,1,86.17,NA
Samford,11.16162825,11.16162825,0.302,11.2416627525924,-3.52359831287648,7.7180644397158,0,0,1,1,81.92,NA
San Diego,6.671896756,6.671896756,0.459,-0.689424773114799,-5.55415587260483,-6.2435806457197,NA,NA,NA,NA,NA,NA
San Diego St.,13.83583266,13.83583266,0.251,4.91296547759863,10.1945118406693,15.1074773182679,0,1,1,2,91.99,NA
San Francisco,5.73460722,5.73460722,0.547,3.54674960550701,5.33484970218171,8.88159930768873,0,1,0,1,94.15,NA
San Jose St.,9.929139614,9.929139614,0.171,-2.47171390571776,-1.63306325390818,-4.10477715962594,0,0,2,2,87.86,NA
Santa Clara,2.674800396,2.674800396,0.7609999999999999,4.56153361467873,0.446981497789105,5.00851511246783,NA,NA,NA,NA,NA,NA
Seattle U,9.0898965,9.0898965,0.486,0.229923592386215,3.4754420905559398,3.70536568294214,NA,NA,NA,NA,NA,NA
Seton Hall,14.35453391,14.35453391,0.259,3.55283139914245,6.83072234598517,10.3835537451276,0,0,2,2,91.62,NA
SFA,5.063635588,5.063635588,0.49700000000000005,-0.852957002566591,-0.0283304016710872,-0.881287404237681,0,0,0,0,0,NA
Siena,1.63978409,1.63978409,0.299,-13.421669903029,-3.60156183341805,-17.0232317364471,NA,NA,NA,NA,NA,NA
SIUE,6.265783459,6.265783459,0.307,-4.40067893133351,-3.04399645496855,-7.44467538630203,NA,NA,NA,NA,NA,NA
SMU,6.650695443,6.650695443,0.33299999999999996,4.0755139169798,5.42339239015195,9.49890630713173,0,0,2,2,89.91,NA
South Alabama,7.324296236,7.324296236,0.4270000000000001,-0.934849266423509,-3.62012528060428,-4.55497454702782,0,0,2,2,0,NA
South Carolina,10.15132236,10.15132236,0.481,1.1777315357274,8.8846680176644,10.0623995533918,0,1,1,2,95.09,NA
South Carolina St.,3.409500062,3.409500062,0.5579999999999999,-5.30677247134251,-4.06915047467861,-9.37592294602114,NA,NA,NA,NA,NA,NA
South Dakota,3.668603778,3.668603778,0.598,-0.595523017789892,-10.5063006726407,-11.1018236904306,NA,NA,NA,NA,NA,NA
South Dakota St.,11.31988059,11.31988059,0.275,2.06332684443396,-0.255853448874031,1.80747339555993,0,0,2,2,84.75,NA
South Fla.,8.812319279,8.812319279,0.417,2.956533556312,4.08024731663103,7.03678087294301,0,0,2,2,89.86,NA
Southeast Mo. St.,0.994171977,0.994171977,0.612,-9.95053814605346,-6.34950376429106,-16.3000419103445,NA,NA,NA,NA,NA,NA
Southeastern La.,4.41364941,4.41364941,0.204,-8.72394745953439,-0.952302738038346,-9.67625019757274,NA,NA,NA,NA,NA,NA
Southern California,11.96250236,11.96250236,0.067,4.76445153075109,3.4429251487164,8.20737667946749,0,2,0,2,97.8,NA
Southern Ill.,11.80071592,11.80071592,0.195,-0.533387955144472,3.97656070888398,3.44317275373954,NA,NA,NA,NA,NA,NA
Southern Miss.,6.779035419,6.779035419,0.34600000000000003,-4.02429818514044,-0.643500586900839,-4.66779877204128,0,0,2,2,0,NA
Southern U.,4.553058624,4.553058624,0.439,-7.43425002328692,0.5732666296748,-6.86098339361213,NA,NA,NA,NA,NA,NA
Southern Utah,5.803329885,5.803329885,0.397,0.812520880467805,-5.74496291404464,-4.93244203357684,NA,NA,NA,NA,NA,NA
St. Bonaventure,16.43993568,16.43993568,0.07400000000000001,2.93236580965214,3.50914062057474,6.44150643022691,0,0,0,0,0,NA
St. John's (NY),16.59401834,16.59401834,0.243,10.3995616124266,4.79372337505959,15.1932849874862,NA,NA,NA,NA,NA,NA
St. Thomas (MN),5.127284527,5.127284527,0.496,-4.18593285236857,5.19808683177013,1.01215397940155,NA,NA,NA,NA,NA,NA
Stanford,10.72580737,10.72580737,0.241,6.40367254638101,-0.0501763390220404,6.35349620735899,0,0,2,2,89.8,NA
Stetson,11.34863758,11.34863758,0.226,-0.139023950098212,-4.0027653500448,-4.14178930014301,NA,NA,NA,NA,NA,NA
Stony Brook,11.49356794,11.49356794,0.282,1.09975370177697,-2.23130744290004,-1.13155374112309,NA,NA,NA,NA,NA,NA
Syracuse,9.302254707,9.302254707,0.411,6.52712633030959,1.00350499714396,7.53063132745356,1,1,0,2,97.63,NA
Tarleton St.,11.64054039,11.64054039,0.05599999999999999,1.19874165767045,1.46219690364321,2.66093856131366,NA,NA,NA,NA,NA,NA
TCU,13.81392014,13.81392014,0.087,9.8847704972953,3.74324373644393,13.6280142337392,0,2,2,4,93.1,NA
Temple,5.991514981,5.991514981,0.4479999999999999,-2.20274677984999,0.862864259767119,-1.33988252008288,0,0,2,2,89.73,NA
Tennessee,11.42771685,11.42771685,0.376,9.51897122419526,11.3231828854836,20.8421541096788,0,1,0,1,97.14,NA
Tennessee St.,7.533389274,7.533389274,0.106,-4.73538259868106,-3.33491634530595,-8.07029894398699,NA,NA,NA,NA,NA,NA
Tennessee Tech,4.997336328,4.997336328,0.555,-10.0799966558426,-3.32106620035894,-13.4010628562015,NA,NA,NA,NA,NA,NA
Texas,15.49930167,15.49930167,0.208,7.16759136904521,7.80243440129958,14.9700257703448,1,1,1,3,94.8,NA
Texas A&M,4.254417896,4.254417896,0.72,6.55010331768789,5.74393425281092,12.2940375704988,NA,NA,NA,NA,NA,NA
Texas Southern,4.413336366,4.413336366,0.524,-5.09397857181607,-1.50385109836521,-6.59782967018131,NA,NA,NA,NA,NA,NA
Texas St.,3.569492042,3.569492042,0.602,-5.21068406138801,3.00039246138806,-2.21029159999996,0,0,2,2,0,NA
Texas Tech,8.855625629,8.855625629,0.513,7.51706820888091,6.62925073051917,14.1463189394,0,1,0,1,94.37,NA
The Citadel,9.28899467,9.28899467,0.264,-4.97704062986785,-0.288866801146057,-5.26590743101393,NA,NA,NA,NA,NA,NA
Toledo,8.810337305,8.810337305,0.496,6.54174449155218,-4.7504909677503,1.79125352380191,0,0,0,0,0,NA
Towson,1.689394832,1.689394832,0.821,-6.67767314236932,8.10110425160858,1.42343110923928,NA,NA,NA,NA,NA,NA
Troy,4.85016048,4.85016048,0.7290000000000001,3.24114596428805,-0.649101295305269,2.59204466898276,0,0,0,0,0,NA
Tulane,14.32799685,14.32799685,0.094,9.82741472008733,-7.17411907722499,2.65329564286236,0,1,2,3,90.54,NA
Tulsa,5.609535754,5.609535754,0.542,1.1153486917009,-2.9414209086796,-1.82607221697871,0,0,1,1,90.55,NA
UAB,5.604147792,5.604147792,0.601,6.12194032229309,-0.867031599931183,5.25490872236191,0,0,2,2,0,NA
UC Davis,3.967019796,3.967019796,0.561,-2.88642980451777,2.70536300527989,-0.181066799237904,NA,NA,NA,NA,NA,NA
UC Irvine,3.692014813,3.692014813,0.5760000000000001,4.08283197039841,3.82979376030769,7.91262573070609,NA,NA,NA,NA,NA,NA
UC Riverside,1.323572338,1.323572338,0.713,-1.90158910217482,-0.933993141573427,-2.83558224374825,NA,NA,NA,NA,NA,NA
UC San Diego,6.27267772,6.27267772,0.498,2.12200655574936,1.07999151336072,3.20199806911006,NA,NA,NA,NA,NA,NA
UC Santa Barbara,8.722589374,8.722589374,0.476,-0.234147800392551,-2.05066460280616,-2.28481240319873,0,1,1,2,91.27,NA
UCF,3.176125139,3.176125139,0.375,2.54097909856807,8.82364332959041,11.3646224281585,0,1,0,1,97.89,NA
UCLA,3.47309804,3.47309804,0.608,-4.19014304679083,10.6235341363057,6.43339108951489,0,2,0,2,96.49,NA
UConn,18.92640543,18.92640543,0.446,11.6346289628259,13.0519771740013,24.6866061368273,1,2,0,3,98.37,NA
UIC,3.973459259,3.973459259,0.239,-1.78703628932519,-0.360583930901591,-2.14762022022678,NA,NA,NA,NA,NA,NA
UIW,2.030228436,2.030228436,0.38,-5.60734501619445,-9.56214395059037,-15.1694889667848,0,0,1,1,88.47,NA
ULM,3.856055737,3.856055737,0.636,-5.44331285550649,-3.15908127668247,-8.602394132189,0,0,2,2,0,NA
UMass Lowell,1.959397078,1.959397078,0.552,2.86745510993186,-2.32920211225423,0.538252997677646,NA,NA,NA,NA,NA,NA
UMBC,3.204663232,3.204663232,0.6509999999999999,4.4884553110572,-10.8098294151617,-6.32137410410452,NA,NA,NA,NA,NA,NA
UMES,0.580747664,0.580747664,0,-12.2444808005929,-3.03162588327712,-15.2761066838701,0,0,1,1,86.33,NA
UNC Asheville,6.688776821,6.688776821,0.406,1.78199884122082,-1.94955218880485,-0.167553347584039,NA,NA,NA,NA,NA,NA
UNC Greensboro,10.26359797,10.26359797,0.469,-1.13581158913377,2.11001560200068,0.974204012866908,0,0,1,1,85,NA
UNCW,11.63115549,11.63115549,0.361,2.8363961322033,6.4090002068728e-4,2.837037032224,NA,NA,NA,NA,NA,NA
UNI,5.02123642,5.02123642,0.514,1.08495018582202,2.91640371522931,4.00135390105132,NA,NA,NA,NA,NA,NA
UNLV,10.59716821,10.59716821,0.469,2.23482687785032,6.17952488321796,8.41435176106826,0,0,2,2,93.02,NA
USC Upstate,5.613454878,5.613454878,0.001,-5.05332878694354,-2.61528226925328,-7.66861105619682,0,0,1,1,85.28,NA
UT Arlington,11.20092851,11.20092851,0.158,5.38542736269187,-1.88052052818693,3.50490683450492,0,0,1,1,85.14,NA
UT Martin,9.841447363,9.841447363,0.03,5.81997054019608,-9.17412566806304,-3.35415512786697,NA,NA,NA,NA,NA,NA
Utah,11.37587959,11.37587959,0.27699999999999997,8.99875999950139,3.93264904285362,12.931409042355,0,1,2,3,90.5,NA
Utah St.,9.228997231,9.228997231,0.381,9.41257464148403,1.88029016647596,11.29286480796,0,0,1,1,91.5,NA
Utah Valley,4.61421673,4.61421673,0.362,-4.26402663649033,3.72702144692135,-0.537005189568974,NA,NA,NA,NA,NA,NA
UTEP,3.052769497,3.052769497,0.561,-3.3394960947882,2.06924250828287,-1.27025358650531,0,0,0,0,0,NA
UTRGV,2.948645025,2.948645025,0.306,-4.4235657901391,-8.1254868811118,-12.5490526712509,NA,NA,NA,NA,NA,NA
UTSA,11.71030396,11.71030396,0.01,4.68900456013116,-9.35041788980861,-4.66141332967747,NA,NA,NA,NA,NA,NA
Valparaiso,1.030710816,1.030710816,0.562,-4.84565086919605,-3.15063937017474,-7.99629023937076,NA,NA,NA,NA,NA,NA
Vanderbilt,9.836733103,9.836733103,0.116,-2.92194095979282,2.39598165146585,-0.525959308326963,0,0,1,1,86.52,NA
VCU,5.423496485,5.423496485,0.622,0.680482178156631,7.02439832609032,7.70488050424694,0,1,1,2,89.68,NA
Vermont,3.778403997,3.778403997,0.754,-4.86194566160223,9.04474979048575,4.18280412888355,NA,NA,NA,NA,NA,NA
Villanova,10.7054857,10.7054857,0.259,1.41526987446444,12.1022103879627,13.5174802624271,0,2,1,3,94.3,NA
Virginia,7.669991493,7.669991493,0.476,-7.58932322920368,16.6469601634914,9.05763693428771,0,1,1,2,92.34,NA
Virginia Tech,15.8763932,15.8763932,0.14800000000000002,6.79749420353562,3.87177667347565,10.6692708770113,0,1,2,3,91.44,NA
VMI,1.483132005,1.483132005,0.205,-5.95477870239792,-13.5410425280137,-19.4958212304117,NA,NA,NA,NA,NA,NA
Wagner,3.599878788,3.599878788,0.674,-12.8635394917215,4.77173875223028,-8.09180073949117,NA,NA,NA,NA,NA,NA
Wake Forest,8.276456118,8.276456118,0.586,9.69944580196712,4.8332492777982,14.5326950797653,0,1,0,1,96.59,NA
Washington,15.05814397,15.05814397,0.16,11.4442181625685,-0.931841452098502,10.51237671047,0,2,0,2,96.64,NA
Washington St.,15.26071346,15.26071346,0.045,2.86189228371967,10.2372020034075,13.0990942871272,0,0,1,1,88.02,NA
Weber St.,6.705492247,6.705492247,0.491,-0.431543076727144,0.79337128186787,0.361828205140698,0,0,0,0,0,NA
West Virginia,13.0196425,13.0196425,0.068,3.59861809485543,-1.17524097247905,2.42337712237636,0,1,0,1,86.63,NA
Western Caro.,10.92422488,10.92422488,0.098,1.21717481275353,2.43147428811984,3.64864910087334,0,0,0,0,0,NA
Western Ill.,3.980813116,3.980813116,0.317,-9.48289619390663,2.79784118988191,-6.68505500402468,NA,NA,NA,NA,NA,NA
Western Ky.,3.51043731,3.51043731,0.7090000000000001,6.86741978357128,-4.64370546551049,2.22371431806078,0,0,0,0,0,NA
Western Mich.,3.682311863,3.682311863,0.405,-3.47737787617424,-5.24842496413422,-8.72580284030847,0,0,0,0,0,NA
Wichita St.,6.099247932,6.099247932,0.585,-0.266075811255725,1.63278182639965,1.36670601514391,0,0,2,2,89.61,NA
William & Mary,1.910881281,1.910881281,0.634,-6.54558050610541,-3.3466679848055,-9.89224849091095,NA,NA,NA,NA,NA,NA
Winthrop,3.979193777,3.979193777,0.602,0.857766311257997,-1.87599474010803,-1.01822842885004,NA,NA,NA,NA,NA,NA
Wisconsin,9.895472765,9.895472765,0.514,7.46840419020649,7.49700104194395,14.9654052321504,0,1,1,2,91.72,NA
Wofford,0.031594104,0.031594104,0.843,-1.17093306464732,-1.0547349456801,-2.22566801032744,0,0,0,0,0,NA
Wright St.,10.53354573,10.53354573,0.508,12.2134963230119,-11.2708487583656,0.942647564646274,0,0,1,1,86.67,NA
Wyoming,12.55887002,12.55887002,0.13699999999999998,1.61803468712561,-0.710180948722869,0.907853738402727,0,0,1,1,92.74,NA
Xavier,10.19348347,10.19348347,0.33299999999999996,8.12528680532489,2.55797840358563,10.6832652089105,NA,NA,NA,NA,NA,NA
Yale,8.132725716,8.132725716,0.584,1.11151325358229,5.29161516826996,6.40312842185226,0,0,1,1,85.78,NA
Youngstown St.,11.40241355,11.40241355,0.208,3.02542760199225,-0.296828246721917,2.72859935527033,NA,NA,NA,NA,NA,NA
Queens (NC),7.18650198,7.18650198,0.415,3.30345361263403,-10.1491389189865,-6.84568530635247,NA,NA,NA,NA,NA,NA
Lindenwood,0.04855749,0.04855749,0.401,-11.3199791086455,-5.85780962940267,-17.1777887380482,NA,NA,NA,NA,NA,NA
Tex. A&M-Commerce,5.002426922,5.002426922,0.226,-8.19512958731345,-5.16877902082023,-13.3639086081337,NA,NA,NA,NA,NA,NA
Southern Ind.,3.857023597,3.857023597,0.524,-6.36316946720107,-5.80634406813571,-12.1695135353367,NA,NA,NA,NA,NA,NA
Stonehill,2.452016801,2.452016801,0.457,-11.0107698668688,-6.7138506350882,-17.7246205019569,NA,NA,NA,NA,NA,NA
Le Moyne,4.880735558,4.880735558,0.402,-4.97092061550831,-3.03903013308452,-8.00995074859281,NA,NA,NA,NA,NA,NA
Mercyhurst,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Ga.,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
